,id,created_at,edit_history_tweet_ids,text
0,1.5221561480063017e+18,2022-05-05 10:08:00+00:00,['1522156148006301696'],"Top story: @RSF_inter: '#FreeAssange: ""(...)what you say right now can have a major impact on the outcome of the case."" @StellaMoris1 
Only 2 weeks left to sign the petition against the extradition of Julian Assange - @… https://t.co/OPHMaS7We7, see more https://t.co/Zh0TPxsPx0"
1,1.522154409110778e+18,2022-05-05 10:01:06+00:00,['1522154409110777856'],My Tweeted Times https://t.co/RXxJ51hGfl
2,1.5220917164923412e+18,2022-05-05 05:51:58+00:00,['1522091716492341248'],"Top story: Abbott: Texas may challenge requirement to educate undocumented kids https://t.co/LFIXUFi8wn, see more https://t.co/Zh0TPxsPx0"
3,1.5220333780857692e+18,2022-05-05 02:00:10+00:00,['1522033378085769216'],"Top story: U.S. Intelligence Is Helping Ukraine Kill Russian Generals, Officials Say https://t.co/WuYUnv5uXN, see more https://t.co/Zh0TPxsPx0"
4,1.5219750305649336e+18,2022-05-04 22:08:18+00:00,['1521975030564933632'],"Top story: Registration — ONA22 https://t.co/EZ5vlUcu7p, see more https://t.co/Zh0TPxsPx0"
5,1.5219446152800748e+18,2022-05-04 20:07:27+00:00,['1521944615280074752'],"Top story: Fed Meeting Latest News: Powell Set to Raise Interest Rates a Half Percentage Point https://t.co/YwsRtI50IU, see more https://t.co/Zh0TPxsPx0"
6,1.5219150663748854e+18,2022-05-04 18:10:02+00:00,['1521915066374885379'],"Top story: @rarecandyio: 'a lotta yall still dont get it

ape holders can use multiple slurp juices on a single ape

so if you have 1 astro ape and 3 slurp juices you can create 3 new apes

Tonight's slurp juice mint ev… https://t.co/FxLCq19pVa, see more https://t.co/Zh0TPxsPx0"
7,1.5218875439349924e+18,2022-05-04 16:20:40+00:00,['1521887543934992384'],"Top story: AP evidence points to 600 dead in Mariupol theater airstrike | AP News https://t.co/MxAUf6Skyp, see more https://t.co/Zh0TPxsPx0"
8,1.521854194583495e+18,2022-05-04 14:08:09+00:00,['1521854194583494665'],"Top story: New York Times Reaches 9.1 Million Subscribers https://t.co/gigi7punEC, see more https://t.co/Zh0TPxsPx0"
9,1.521823380651004e+18,2022-05-04 12:05:42+00:00,['1521823380651003904'],"Top story: Crypto writer | Media jobs https://t.co/d6Yc5h71m9, see more https://t.co/Zh0TPxsPx0"
10,1.5217921720554783e+18,2022-05-04 10:01:42+00:00,['1521792172055478273'],"Top story: Russia’s War Has Been Brutal, but Putin Has Shown Some Restraint. Why? https://t.co/9Ey6Xi7Sd6, see more https://t.co/Zh0TPxsPx0"
11,1.5217920332830024e+18,2022-05-04 10:01:08+00:00,['1521792033283002368'],My Tweeted Times https://t.co/RXxJ51ie4T
12,1.5217611275833262e+18,2022-05-04 07:58:20+00:00,['1521761127583326209'],"Top story: Data Broker Is Selling Location Data of People Who Visit Abortion Clinics https://t.co/cQK3XGHNV1, see more https://t.co/Zh0TPxtnmy"
13,1.5217290433175962e+18,2022-05-04 05:50:50+00:00,['1521729043317596160'],"Top story: Michigan's Home For Policy &amp; Politics https://t.co/puF6RaPxZm, see more https://t.co/Zh0TPxsPx0"
14,1.5216994041761096e+18,2022-05-04 03:53:04+00:00,['1521699404176109569'],"Top story: Opinion | It’s About Time Someone Punctured the Supreme Court’s Veil of Secrecy - POLITICO https://t.co/rdW2uiB7Xr, see more https://t.co/Zh0TPxsPx0"
15,1.5216408709147034e+18,2022-05-04 00:00:29+00:00,['1521640870914703361'],"Top story: Politico published the draft opinion after an ‘extensive review process.’ https://t.co/RhmftfSPom, see more https://t.co/Zh0TPxsPx0"
16,1.5215813128969093e+18,2022-05-03 20:03:49+00:00,['1521581312896909313'],"Top story: @willy_lowry: 'A visibly shaken and angry Senator Elizabeth Warren just spoke in-front of #SCOTUS. @TheNationalNews ' https://t.co/5496lQ4NoA, see more https://t.co/Zh0TPxsPx0"
17,1.5215521276168233e+18,2022-05-03 18:07:50+00:00,['1521552127616823298'],"Top story: As Abortion Rights Expand, the U.S. Joins a Handful of Telling Exceptions https://t.co/N73UwYN74p, see more https://t.co/Zh0TPxsPx0"
18,1.5214937059322962e+18,2022-05-03 14:15:42+00:00,['1521493705932296193'],"Top story: @emilybell: 'Alito’s draft heavily references English legal precedent, including that of famed jurist Sir Matthew Hale who, it should be noted, had at least two women executed for witchcraft and wrote a treat… https://t.co/A1ECWsEQGS, see more https://t.co/Zh0TPxsPx0"
19,1.5214613923264184e+18,2022-05-03 12:07:17+00:00,['1521461392326418434'],"Top story: Aid worker held in Israel for 6 years insists he's innocent  | AP News https://t.co/bZboG2apRC, see more https://t.co/Zh0TPxsPx0"
20,1.5214296358877755e+18,2022-05-03 10:01:06+00:00,['1521429635887775745'],My Tweeted Times https://t.co/RXxJ51hGfl
21,1.5213065901162086e+18,2022-05-03 01:52:10+00:00,['1521306590116208644'],"Top story: Supreme Court has voted to overturn abortion rights, draft opinion shows - POLITICO https://t.co/mJ6PobfiDR, see more https://t.co/Zh0TPxsPx0"
22,1.5212782169331548e+18,2022-05-02 23:59:25+00:00,['1521278216933154820'],"Top story: Bloomberg - Are you a robot? https://t.co/L8q1MzMZG5, see more https://t.co/Zh0TPxsPx0"
23,1.5212194570493133e+18,2022-05-02 20:05:56+00:00,['1521219457049313282'],"Top story: A note to our readers https://t.co/LjwewpAFSY, see more https://t.co/Zh0TPxsPx0"
24,1.5211889173531077e+18,2022-05-02 18:04:34+00:00,['1521188917353107456'],"Top story: British citizen on hunger strike in Egypt jail says farewell to family amid fears for his life | The Independent https://t.co/pieteooaZZ, see more https://t.co/Zh0TPxsPx0"
25,1.5211310777959877e+18,2022-05-02 14:14:44+00:00,['1521131077795987462'],"Top story: Former Pentagon chief Esper says Trump wanted to shoot protesters https://t.co/8UqZu2U6p8, see more https://t.co/Zh0TPxsPx0"
26,1.5210672489658532e+18,2022-05-02 10:01:06+00:00,['1521067248965853185'],My Tweeted Times https://t.co/RXxJ51hGfl
27,1.5210663811937198e+18,2022-05-02 09:57:39+00:00,['1521066381193719816'],"Top story: Ukraine: Russian Forces Fired On Civilian Vehicles | Human Rights Watch https://t.co/op5q5S8F8w, see more https://t.co/Zh0TPxsPx0"
28,1.5209743290764943e+18,2022-05-02 03:51:53+00:00,['1520974329076494337'],"Top story: @Acyn: 'Trump: We’ve endorsed Dr.Oz. We’ve endorsed JP right? JD Mandell. He’s doing great ' https://t.co/p0wXEU6v2a, see more https://t.co/Zh0TPxsPx0"
29,1.520913362133074e+18,2022-05-01 23:49:37+00:00,['1520913362133073920'],"Top story: Lavrov compares Ukraine's Zelenskyy to Hitler, who also 'had Jewish blood' - Europe - https://t.co/k1aJuHcPt7 https://t.co/PCnvQXhaMG, see more https://t.co/Zh0TPxsPx0"
30,1.520884333652988e+18,2022-05-01 21:54:16+00:00,['1520884333652987904'],"Top story: @francis_scarr: 'And another nuclear threat to the UK from Russian state TV's Dmitry Kiselyov:

He says his country's Poseidon nuclear underwater drone could cause a tsunami that would ""plunge the British Isl… https://t.co/qroaITUD9p, see more https://t.co/Zh0TPxsPx0"
31,1.5208243595139564e+18,2022-05-01 17:55:57+00:00,['1520824359513956357'],"Top story: @nowthisnews: 'Trevor Noah gets serious at the White House Correspondents' Dinner, remarking on what a ‘blessing’ it is in the U.S. to be able to ‘seek the truth and speak the truth,’ in comparison to other c… https://t.co/GlZOhA2uPq, see more https://t.co/Zh0TPxsPx0"
32,1.520765589433852e+18,2022-05-01 14:02:25+00:00,['1520765589433851904'],"Top story: @ZelenskyyUa: 'Зустріч зі спікером Палати представників Конгресу США @SpeakerPelosi в Києві. Сполучені Штати є лідером потужної підтримки України в боротьбі з агресією РФ. Дякуємо, що допомагаєте захищати сув… https://t.co/OTsAo1iixx, see more https://t.co/Zh0TPxsPx0"
33,1.520734792328831e+18,2022-05-01 12:00:03+00:00,['1520734792328830979'],"Top story: @UKLabour: '25 years ago, the Labour Party celebrated a landmark victory.

When the Labour Party is in power, we deliver for Britain. ' https://t.co/R1sDJiLnob, see more https://t.co/Zh0TPxsPx0"
34,1.5207048573967278e+18,2022-05-01 10:01:05+00:00,['1520704857396727809'],My Tweeted Times https://t.co/RXxJ51hGfl
35,1.520672635792806e+18,2022-05-01 07:53:03+00:00,['1520672635792805889'],"Top story: @nowthisnews: 'Pres. Biden: ‘If you’re at home watching this and are wondering how to [get vaccinated], just contact your favorite Fox News reporter. They’re all here, vaccinated and boosted’ #WHCD ' https://t.co/cA0zfEamJy, see more https://t.co/Zh0TPxsPx0"
36,1.520611359175725e+18,2022-05-01 03:49:34+00:00,['1520611359175725057'],"Top story: Inside the Apocalyptic Worldview of ‘Tucker Carlson Tonight’ https://t.co/GCsaAHVDPH, see more https://t.co/Zh0TPxsPx0"
37,1.520433403333591e+18,2022-04-30 16:02:26+00:00,['1520433403333591045'],"Top story: MP Neil Parish expected to quit on Saturday amid porn claims, BBC told - BBC News https://t.co/75optE3tgo, see more https://t.co/Zh0TPxsPx0"
38,1.520404369283371e+18,2022-04-30 14:07:04+00:00,['1520404369283371008'],"Top story: Two weeks, no smartphone: how I tried – and failed – to kick my screen addiction | Life and style | The Guardian https://t.co/D7JfEMvs0H, see more https://t.co/Zh0TPxsPx0"
39,1.5203714837129216e+18,2022-04-30 11:56:23+00:00,['1520371483712921600'],"Top story: More than 1 mln people evacuated from Ukraine to Russia since Feb. 24, says Lavrov | Reuters https://t.co/hsoT0AKekm, see more https://t.co/Zh0TPxsPx0"
40,1.520342472035078e+18,2022-04-30 10:01:06+00:00,['1520342472035078145'],My Tweeted Times https://t.co/RXxJ51hGfl
41,1.5203417163095818e+18,2022-04-30 09:58:06+00:00,['1520341716309581825'],"Top story: @kromark: 'Our brave colleague, brilliant journalist, kindest and most helpful person in the whole world, Vira Hyrich, appears to be the only casualty of the yesterday Russian strike which hit residential bui… https://t.co/DqznbWvfI3, see more https://t.co/Zh0TPxsPx0"
