id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5646433593812337e+18,2022-08-30 15:57:01+00:00,['1564643359381233666'],like i know that you can mute words but that's a chunk of the word limit and lots of things i might want to retweet (like fanart) don't have mutable words in them,like know mute word that's chunk word limit lot thing might want retweet like fanart mutable word,word word limit lot thing retweet fanart word 
1.5646431280526868e+18,2022-08-30 15:56:06+00:00,['1564643128052686851'],"a problem i have with twitter: no tags means no tag blocking, which means if there's something i like that a moot hates i basically can't tweet about it at all because there's no way for them to avoid it",problem twitter tag mean tag blocking mean there's something like moot hate basically can't tweet there's way avoid,problem twitter tag tag something moot hate way avoid 
1.5636059028416184e+18,2022-08-27 19:14:32+00:00,['1563605902841618439'],@thegamebrass the fastest i've ever preordered something,fastest i've ever preordered something,i something 
1.563185383063429e+18,2022-08-26 15:23:32+00:00,['1563185383063429120'],turns out i was clumsy as a child because my joints were constantly hyperextending!,turn clumsy child joint constantly hyperextending,turn child joint 
1.5631851994288087e+18,2022-08-26 15:22:48+00:00,['1563185199428808704'],"i feel like about every 3-4 years i get a new diagnosis that makes me look back over my entire life and go ""oh. huh. well that explains a lot.""",feel like every year get new diagnosis make look back entire life huh well explains lot,feel year diagnosis look life huh lot 
1.5623980601640305e+18,2022-08-24 11:15:00+00:00,['1562398060164030464'],@avigayiln happy birthday!!,happy birthday,birthday 
1.5618386941637468e+18,2022-08-22 22:12:16+00:00,['1561838694163746816'],@dowellml i've been waiting for an adhd diagnosis for 2 years and my uni won't give me any accommodations for it without one 😩,i've waiting adhd diagnosis year uni give accommodation without one,adhd diagnosis year accommodation 
1.5614296432694764e+18,2022-08-21 19:06:51+00:00,['1561429643269476352'],@EmilyAviva nice,nice,
1.5613334734781194e+18,2022-08-21 12:44:42+00:00,['1561333473478119431'],help i can't stop playing cult of the lamb,help can't stop playing cult lamb,help cult lamb 
1.561008866518868e+18,2022-08-20 15:14:50+00:00,['1561008866518867969'],"@garybrannan yeah what i see there is a lot of shops i can't enter because they're wheelchair-inaccessible, and that's just scratching the surface.",yeah see lot shop can't enter they're wheelchairinaccessible that's scratching surface,lot shop surface 
1.5602309517409157e+18,2022-08-18 11:43:41+00:00,['1560230951740915712'],"@Neal_UK i ended up going with the flexible one, so: 
electric: 28.02 p/kwh + 42.24 p/day
gas: 7.34 p/kwh + 27.22 p/day",ended going flexible one electric pkwh pday gas pkwh pday,pkwh pday gas pkwh pday 
1.5602115952418652e+18,2022-08-18 10:26:46+00:00,['1560211595241865218'],"(drags hands down face) just renewed my energy tariff (currently £47/month) and the options were: £95/month (flexible, so will definitely increase) or £215/month (fixed). love to live in this hell country.",drag hand face renewed energy tariff currently month option month flexible definitely increase month fixed love live hell country,hand face energy tariff month option month month hell country 
1.5600492555402977e+18,2022-08-17 23:41:41+00:00,['1560049255540297733'],can it be time for queer yeshiva again please,time queer yeshiva please,time queer please 
1.559672232993067e+18,2022-08-16 22:43:32+00:00,['1559672232993067008'],sorry i just learned that there are SIXTY-ONE BOOKS in the horus heresy series???,sorry learned sixtyone book horus heresy series,sorry book horus heresy series 
1.5584207057499177e+18,2022-08-13 11:50:24+00:00,['1558420705749917697'],@drhannahrobbins congratulations!!!,congratulation,congratulation 
1.5581909045481308e+18,2022-08-12 20:37:16+00:00,['1558190904548130820'],"@liney_bird ah yes, ""sleeping lions,"" the exhausted teacher's favourite game",yes sleeping lion exhausted teacher's favourite game,lion teacher game 
1.5580993847425925e+18,2022-08-12 14:33:36+00:00,['1558099384742592514'],"@KirstySedgman *colleges, i did not mean to imply that half the student body keep chelonians",college mean imply half student body keep chelonian,college student body 
1.5580986913905787e+18,2022-08-12 14:30:50+00:00,['1558098691390578690'],@KirstySedgman about half the college have pet tortoises (looked after by an elected tortoise officer) and once a year there's a tortoise race. most of the tortoises' names are puns.,half college pet tortoise looked elected tortoise officer year there's tortoise race tortoises' name pun,half college tortoise tortoise officer year tortoise race name pun 
1.5580983858356306e+18,2022-08-12 14:29:37+00:00,['1558098385835630592'],"@KirstySedgman you know about the tortoises, right?",know tortoise right,tortoise right 
1.5580979674243482e+18,2022-08-12 14:27:58+00:00,['1558097967424348160'],"@KirstySedgman YEP both are shortening of the latin ""thamesis"" and of course oxford had to be special",yep shortening latin thamesis course oxford special,thamesis course oxford 
1.5580582078342144e+18,2022-08-12 11:49:58+00:00,['1558058207834214402'],"delighted to hear @a_cado_appears talk about golden sun on waypoint, cementing them as a person of exquisite taste",delighted hear talk golden sun waypoint cementing person exquisite taste,talk sun waypoint person taste 
1.555619644995674e+18,2022-08-05 18:20:00+00:00,['1555619644995674115'],@sam101chap once nearly ran into traffic trying to grab what looked like a collectible statue on the other side of the road after a week doing nothing but playing assassin's creed 2,nearly ran traffic trying grab looked like collectible statue side road week nothing playing assassin's creed,traffic grab side road week nothing assassin creed 
1.5555283388858204e+18,2022-08-05 12:17:10+00:00,['1555528338885820416'],@ellle_em once had one steal an entire burger directly out of my hand. didn't seem sensible to argue.,one steal entire burger directly hand seem sensible argue,steal burger hand argue 
1.5555129016282235e+18,2022-08-05 11:15:50+00:00,['1555512901628223490'],"@Final_Xion i think so, they're really fun! there's some not-good trans stuff in the first one but beyond that i really enjoyed them, the characters are great",think they're really fun there's notgood trans stuff first one beyond really enjoyed character great,think character 
