id,created_at,edit_history_tweet_ids,text,clean_text
1.564564411704017e+18,2022-08-30 10:43:18+00:00,['1564564411704016897'],https://t.co/lZ9D1SXxWd,
1.5643880063116247e+18,2022-08-29 23:02:20+00:00,['1564388006311624704'],https://t.co/MnXXD6v8CR,
1.5642031097186632e+18,2022-08-29 10:47:37+00:00,['1564203109718663169'],https://t.co/xHu0h1vu86,
1.564047058184577e+18,2022-08-29 00:27:31+00:00,['1564047058184577026'],https://t.co/nQLCZwIfkw,
1.563996150696448e+18,2022-08-28 21:05:14+00:00,['1563996150696448000'],https://t.co/v13jl5V1Ye,
1.563964933464793e+18,2022-08-28 19:01:11+00:00,['1563964933464793088'],👇👇👇👇👇👇https://t.co/RYegCMOdvi,
1.5639648592802447e+18,2022-08-28 19:00:54+00:00,['1563964859280244737'],👇👇👇👇👇👇https://t.co/cWQ8gfNcUA,
1.563963111710892e+18,2022-08-28 18:53:57+00:00,['1563963111710892035'],👇👇👇👇👇👇https://t.co/7oaerGDKaV,
1.56385499893649e+18,2022-08-28 11:44:21+00:00,['1563854998936489984'],https://t.co/s3NHHwiW2L,
1.563854975222022e+18,2022-08-28 11:44:15+00:00,['1563854975222022147'],https://t.co/s3NHHw1lbd,
1.5638271348749804e+18,2022-08-28 09:53:38+00:00,['1563827134874980354'],https://t.co/gCAucnfj83,
1.563676995208233e+18,2022-08-27 23:57:02+00:00,['1563676995208232960'],https://t.co/g1J0aauv40,
1.5636357688447631e+18,2022-08-27 21:13:12+00:00,['1563635768844763136'],https://t.co/43RwSwoIw8,
1.5635504894465884e+18,2022-08-27 15:34:20+00:00,['1563550489446588416'],https://t.co/w0TQNtcrqt,
1.563532355033514e+18,2022-08-27 14:22:17+00:00,['1563532355033513986'],https://t.co/OcY3hnzLfy,
1.5634643205411308e+18,2022-08-27 09:51:56+00:00,['1563464320541130752'],https://t.co/g4hwydiysI,
1.5634641654312673e+18,2022-08-27 09:51:19+00:00,['1563464165431267328'],https://t.co/j8Wui9jFUu,
1.563464041833857e+18,2022-08-27 09:50:49+00:00,['1563464041833857030'],https://t.co/EPnHfQpopE,
1.563463988541018e+18,2022-08-27 09:50:37+00:00,['1563463988541018115'],https://t.co/rT7oJ3j5P0,
1.5634638880031457e+18,2022-08-27 09:50:13+00:00,['1563463888003145729'],https://t.co/T7o4Bftj9h,
1.5634636918858793e+18,2022-08-27 09:49:26+00:00,['1563463691885879303'],https://t.co/EPnHfQGrrE,
1.563322625589678e+18,2022-08-27 00:28:53+00:00,['1563322625589678080'],@taylornm79 Thankyou Nicola xx,thankyou nicola xx
1.5633024238289592e+18,2022-08-26 23:08:37+00:00,['1563302423828959232'],https://t.co/rzQDcBV3rp,
1.5633020913342587e+18,2022-08-26 23:07:17+00:00,['1563302091334258688'],https://t.co/rgDDdAjYvW,
1.563301935431975e+18,2022-08-26 23:06:40+00:00,['1563301935431974913'],https://t.co/oEAhjXx2dd,
1.5633018696065556e+18,2022-08-26 23:06:25+00:00,['1563301869606555651'],https://t.co/ykDOF7yIxl,
1.5632707192195932e+18,2022-08-26 21:02:38+00:00,['1563270719219593217'],👇👇👇👇https://t.co/1UIwBj0pc9,
1.5632613263690097e+18,2022-08-26 20:25:18+00:00,['1563261326369009665'],@rodgersalison8 Agree xx,agree xx
1.563261295335379e+18,2022-08-26 20:25:11+00:00,['1563261295335378945'],https://t.co/zKkRGKYSUv,
1.563259876653994e+18,2022-08-26 20:19:33+00:00,['1563259876653993985'],https://t.co/C6muxICGIe,
1.5632204308606116e+18,2022-08-26 17:42:48+00:00,['1563220430860611584'],👇👇👇👇https://t.co/D5GrIW0WGs,
1.5632185292512338e+18,2022-08-26 17:35:15+00:00,['1563218529251233793'],"👇👇👇👇👇
If you know a person is wrong, don't follow the crowd xx https://t.co/KDMoTfryKc",know person wrong follow crowd xx
1.5632165404301435e+18,2022-08-26 17:27:21+00:00,['1563216540430143489'],"Xxxx
https://t.co/MsB5BdhZ7L",xxxx
1.5632148474870129e+18,2022-08-26 17:20:37+00:00,['1563214847487012864'],@Binky000000 As always Binky thankyou xx,always binky thankyou xx
1.5632052230147564e+18,2022-08-26 16:42:22+00:00,['1563205223014756360'],https://t.co/MXwwuPqqkd,
1.5631992596543898e+18,2022-08-26 16:18:40+00:00,['1563199259654389763'],https://t.co/z7H572hAjW,
1.5631969958459187e+18,2022-08-26 16:09:41+00:00,['1563196995845918720'],https://t.co/XTh8L69SQJ,
1.5631969521367572e+18,2022-08-26 16:09:30+00:00,['1563196952136757249'],https://t.co/stIAb1nLa1,
1.5631969028749722e+18,2022-08-26 16:09:19+00:00,['1563196902874972160'],https://t.co/bJsBNURfDM,
1.5631968481644708e+18,2022-08-26 16:09:06+00:00,['1563196848164470792'],👇👇👇👇👇👇https://t.co/bJsBNURfDM,
1.5631949841780122e+18,2022-08-26 16:01:41+00:00,['1563194984178012160'],👇👇👇👇👇👇👏👏👏👏👏👏https://t.co/F3eM7IZdO4,
1.5630914610542182e+18,2022-08-26 09:10:19+00:00,['1563091461054218242'],👇👇👇👇https://t.co/fNYgXoJ7JT,
