Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
0,0,0,1.5649843526264177e+18,2022-08-31 14:32:00+00:00,['1564984352626417666'],"Today is National Overdose Awareness Day.

This spring, @OntariosDoctors President @drrosezacharias visited #ThunderBay to see firsthand the gaps in #mentalhealth and #addiction care in Northern Ontario.

#Onhealth https://t.co/Ep8XvOvdXc","today is national overdose awareness day

this spring  president  visited  to see firsthand the gaps in  and  care in northern ontario

 ",True,False
1,1,1,1.5646654754931507e+18,2022-08-30 17:24:54+00:00,['1564665475493150722'],ICYMI: Listen 🎧 as Drs. @hepatoMD &amp; @ScooperMD discuss the rise of #virtualcare &amp; the balance needed between in-person and virtual care to ensure quality health care for patients. https://t.co/JwFBoHGlQB #Onhealth https://t.co/H3nYnDHqcl,icymi listen  as drs  amp  discuss the rise of  amp the balance needed between inperson and virtual care to ensure quality health care for patients   ,True,False
4,4,4,1.5625217120378716e+18,2022-08-24 19:26:21+00:00,['1562521712037871618'],Listen 🎧 to a new episode of the #SpotlightOnHeath podcast. Drs. @hepatoMD  Shah &amp; @ScooperMD  discuss the rise of #virtualcare &amp; the balance needed between in-person and virtual care to ensure quality health care for patients. https://t.co/JwFBoHGTG9 #Onhealth https://t.co/26wS2Y7Ik2,listen  to a new episode of the  podcast drs   shah amp   discuss the rise of  amp the balance needed between inperson and virtual care to ensure quality health care for patients   ,True,False
6,6,6,1.562168443691991e+18,2022-08-23 20:02:35+00:00,['1562168443691991044'],"OMA President @drrosezacharias speaks with @YourMorning about about the importance of getting your #flu and #COVID vaccines. 

https://t.co/zSA5DxaqbP #Onhealth","oma president  speaks with  about about the importance of getting your  and  vaccines 

 ",True,False
8,8,8,1.562068664102314e+18,2022-08-23 13:26:06+00:00,['1562068664102313988'],".@OntariosDoctors President Dr. @drrosezacharias speaking with @YourMorning about the importance of getting your #flu and #COVID vaccines. 

#VaccinesWork #onhealth https://t.co/opflJgj6W4"," president dr  speaking with  about the importance of getting your  and  vaccines 

  ",True,False
9,9,9,1.5618024503229972e+18,2022-08-22 19:48:15+00:00,['1561802450322997250'],"This morning, President @drrosezacharias stopped by @uoftmedicine orientation week to meet with the incoming class of med students! Congratulations to the class of 2026! #TemertyMed #onhealth https://t.co/RmZ2LEawyu",this morning president  stopped by  orientation week to meet with the incoming class of med students congratulations to the class of 2026   ,True,False
10,10,10,1.5617037094065275e+18,2022-08-22 13:15:54+00:00,['1561703709406527493'],"Congratulation to Dr. @AlikaMD, the new President of @CMA_Docs! @OntariosDoctors look forward to working together to build the health-care system and advocate for patients. #Onhealth https://t.co/S2KwbTQ153",congratulation to dr  the new president of   look forward to working together to build the healthcare system and advocate for patients  ,True,False
11,11,11,1.561701172804731e+18,2022-08-22 13:05:49+00:00,['1561701172804730882'],"Thank you, Dr. @KatharineSmart, for your leadership and advocacy as @CMA_Docs President! Wishing you continued success in the future!  🙌 https://t.co/o8zmvh33PF",thank you dr  for your leadership and advocacy as  president wishing you continued success in the future   ,True,False
12,12,12,1.5610064361335726e+18,2022-08-20 15:05:11+00:00,['1561006436133572608'],"Congratulations, future doctors! We’re ready to support you on this incredible journey and work together with you to lead the transformation of health care in Ontario. Learn how @OntariosDoctors work with medical students: https://t.co/4meb64tNmK https://t.co/MYb2fqeihm",congratulations future doctors we’re ready to support you on this incredible journey and work together with you to lead the transformation of health care in ontario learn how  work with medical students  ,True,False
13,13,13,1.5606976030918246e+18,2022-08-19 18:37:59+00:00,['1560697603091824641'],"President @drrosezacharias spoke with The Rundown to discuss the governments plan to ease the strain on Ontario's health-care system. #Onhealth 
https://t.co/NZf7Y8FmFl","president  spoke with the rundown to discuss the governments plan to ease the strain on ontarios healthcare system  
",True,False
17,17,17,1.5602640769235067e+18,2022-08-18 13:55:18+00:00,['1560264076923506688'],"“A straight-up prediction is that there’s a 99% chance that the emergency departments in Ontario will be worse. I want to say 100%, but I want to give myself a little bit of hope,” said Dr. @petrosoniak #Onhealth 

https://t.co/xEyVZZliwP","“a straightup prediction is that there’s a 99 chance that the emergency departments in ontario will be worse i want to say 100 but i want to give myself a little bit of hope” said dr   

",True,False
19,19,19,1.5599664049122263e+18,2022-08-17 18:12:28+00:00,['1559966404912226304'],"Watch: @OntariosDoctors President @drrosezacharias spoke with @CP24 about what Ontarians can expect as we learn to live with #COVID19. #Onhealth 

https://t.co/ru8sLes97Q","watch  president  spoke with  about what ontarians can expect as we learn to live with   

",True,False
20,20,20,1.5596373894500434e+18,2022-08-16 20:25:04+00:00,['1559637389450043392'],"ICYMI: In addition to earning less due to a #genderpaygap, female doctors come up against other financial inequities on the job. Listen 🎧 as Dr. @stephanieyzhou offers valuable fiscal advice to help women flourish financially. https://t.co/BOL0Oh0qTr #SpotlightOnHealth #Onhealth https://t.co/5EuQPHkkG2",icymi in addition to earning less due to a  female doctors come up against other financial inequities on the job listen  as dr  offers valuable fiscal advice to help women flourish financially    ,True,False
26,26,26,1.559299208565461e+18,2022-08-15 22:01:16+00:00,['1559299208565460993'],Thank you MPP @solmamakwa for stopping to chat with @OntariosDoctors President @drrosezacharias at #AMO2022. Lots of great conversations on how to improve health care for patients across the province. #ONhealth https://t.co/fRYHrFllf3,thank you mpp  for stopping to chat with  president  at  lots of great conversations on how to improve health care for patients across the province  ,True,False
27,27,27,1.5592938989205463e+18,2022-08-15 21:40:10+00:00,['1559293898920546304'],"At @AMOpolicy, President @drrosezacharias lead an important discussion on mental health and addictions. During the speech, Dr. Zacharias outlined 11 specific recommendations from the @OntariosDoctors #Prescription4ON plan to improve mental health care in Ontario. #Onhealth https://t.co/NHUoT57PeY",at  president  lead an important discussion on mental health and addictions during the speech dr zacharias outlined 11 specific recommendations from the   plan to improve mental health care in ontario  ,True,False
28,28,28,1.5592863077964268e+18,2022-08-15 21:10:00+00:00,['1559286307796426753'],President @drrosezacharias spoke with Associate Minister of Mental Health and Addictions @MichaelTibollo during day 1 of @AMOPolicy. @OntariosDoctors #Prescription4ON plan offers recommendations to improve care for #mentalhealth and #addictions. #AMO2022 https://t.co/KRE1NWUvqZ,president  spoke with associate minister of mental health and addictions  during day 1 of    plan offers recommendations to improve care for  and   ,True,False
29,29,29,1.5592466945538785e+18,2022-08-15 18:32:36+00:00,['1559246694553878529'],President @drrosezacharias met with MPP @ChandraPasma at @AMOPolicy to discuss @OntariosDoctors #Prescription4ON. The 5-Point Plan will help to improve our health care system to patients receive the care they need when they need it. #AMO2022 https://t.co/F1e56gGPfz,president  met with mpp  at  to discuss   the 5point plan will help to improve our health care system to patients receive the care they need when they need it  ,True,False
30,30,30,1.5591721834437755e+18,2022-08-15 13:36:31+00:00,['1559172183443775488'],"Today, @OntariosDoctors President @drrosezacharias is in Ottawa attending #AMO2022 to talk #healthcare with Provincial and Municipal leaders. The first stop this morning was speaking with @CTVOttMornLive. #Onhealth https://t.co/YckTajLibw",today  president  is in ottawa attending  to talk  with provincial and municipal leaders the first stop this morning was speaking with   ,True,False
32,32,32,1.5581694109044982e+18,2022-08-12 19:11:51+00:00,['1558169410904498179'],"When temperatures climb, you should adjust your activities to protect yourself from heat illness. Changing your pace will help keep you safe and active through the hot summer months. https://t.co/Kwasi4LBbc https://t.co/fo8JvvwZ6O",when temperatures climb you should adjust your activities to protect yourself from heat illness changing your pace will help keep you safe and active through the hot summer months  ,True,False
33,33,33,1.557730165425607e+18,2022-08-11 14:06:27+00:00,['1557730165425606659'],"In addition to earning less due to a #genderpaygap, female doctors come up against other financial inequities on the job. 

Listen 🎧as Dr. @stephanieyzhou offers valuable fiscal advice to help women flourish financially. https://t.co/BOL0Oh0YIZ
#SpotlightOnHealth #Onhealth https://t.co/Jr66vHioAV","in addition to earning less due to a  female doctors come up against other financial inequities on the job 

listen as dr  offers valuable fiscal advice to help women flourish financially 
  ",True,False
34,34,34,1.5571399710180393e+18,2022-08-09 23:01:14+00:00,['1557139971018039296'],"Today @OntariosDoctors President @drrosezacharias attended the #ThroneSpeech at Queen’s Park. 

“We are looking forward to meeting again with the health minister and others to advance this important work.” #onhealth https://t.co/elhqRogOew","today  president  attended the  at queen’s park 

“we are looking forward to meeting again with the health minister and others to advance this important work”  ",True,False
35,35,35,1.5571284696911217e+18,2022-08-09 22:15:31+00:00,['1557128469691121664'],".@OntariosDoctors are ready to work with Premier @fordnation and Health Minister @SylviaJonesMPP to solve the big challenges facing the health-care system. #ONhealth 

https://t.co/BTwwm3iLgp https://t.co/c1bMhl3QmO"," are ready to work with premier  and health minister  to solve the big challenges facing the healthcare system  

 ",True,False
37,37,37,1.5567368519643013e+18,2022-08-08 20:19:22+00:00,['1556736851964301314'],Congratulations to @OntariosDoctors Past President @AdamKassamMD for receiving @UofT_Physiatry's Leadership award! https://t.co/dF3niT4wVA,congratulations to  past president  for receiving s leadership award ,True,False
38,38,38,1.5567069734495928e+18,2022-08-08 18:20:39+00:00,['1556706973449592832'],#ICYMI OMA President @drrosezacharias sharing the OMA's recommendations for improving Ontario's health-care system on @YourMorning https://t.co/6FusdJt9Wg, oma president  sharing the omas recommendations for improving ontarios healthcare system on  ,True,False
39,39,39,1.555638341487526e+18,2022-08-05 19:34:17+00:00,['1555638341487525889'],OMA President @drrosezacharias on why virtual care is a pandemic success story https://t.co/0vPGhDIOFK,oma president  on why virtual care is a pandemic success story ,True,False
40,40,40,1.5548598001812357e+18,2022-08-03 16:00:38+00:00,['1554859800181235712'],"ICYMI: Check out part 2 of the #SpotlightOnHealth podcast on the #GenderPayGap in medicine! Drs. @CHemansMD, Simron Singh &amp; @SamHillMD continue their discussion and describe what is currently being done to tackle inequality. 
https://t.co/2Vwvp5cXyn https://t.co/I9a7iOID9o","icymi check out part 2 of the  podcast on the  in medicine drs  simron singh amp  continue their discussion and describe what is currently being done to tackle inequality 
 ",True,False
42,42,42,1.5544982786868593e+18,2022-08-02 16:04:05+00:00,['1554498278686859270'],Swimming and water activities are great ways to keep cool on a hot summer day. @Ontariosdoctors have six key recommendations to keep kids safe in and around water: https://t.co/J73zogy1pc https://t.co/cLtfg2o4x4,swimming and water activities are great ways to keep cool on a hot summer day  have six key recommendations to keep kids safe in and around water  ,True,False
43,43,43,1.554105684400214e+18,2022-08-01 14:04:03+00:00,['1554105684400214016'],"ICYMI: Listen to @CMA_Docs #TwitterSpaces deep dive into solutions for Canada's health care system.  Featuring @OntariosDoctors President @drrosezacharias and Drs. @KatharineSmart, @DrFahadRazak, @ArthurSlutsky &amp; @LindsayKHedden. #Onhealth https://t.co/ebL8AsQqSR #Onhealth https://t.co/GRL28t27Or",icymi listen to   deep dive into solutions for canadas health care system  featuring  president  and drs    amp     ,True,False
45,45,45,1.554051817419354e+18,2022-08-01 10:30:00+00:00,['1554051817419354112'],"Thank you to all of the amazing @ontariosdoctors working in clinics, emergency departments, and on call this #longweekend to keep patients healthy! https://t.co/lK4T0DzBWZ",thank you to all of the amazing  working in clinics emergency departments and on call this  to keep patients healthy ,True,False
47,47,47,1.552988062145286e+18,2022-07-29 12:03:01+00:00,['1552988062145286144'],"When temperatures climb, you should adjust your activities to protect yourself from heat illness. Changing you pace will help keep you safe and active through the hot summer months. https://t.co/Kwasi4LBbc https://t.co/ihYc1Tcmv3",when temperatures climb you should adjust your activities to protect yourself from heat illness changing you pace will help keep you safe and active through the hot summer months  ,True,False
49,49,49,1.5527382739314442e+18,2022-07-28 19:30:27+00:00,['1552738273931444225'],"Listen now to part 2 of the #SpotlightOnHealth podcast on the #GenderPayGap in medicine! Drs. @CHemansMD, Simron Singh &amp; @SamHillMD continue their discussion and describe what is currently being done to tackle inequality. 
https://t.co/sPTOlIw6Yy https://t.co/Kpy4kOeLfx","listen now to part 2 of the  podcast on the  in medicine drs  simron singh amp  continue their discussion and describe what is currently being done to tackle inequality 
 ",True,False
52,52,52,1.5523953772776325e+18,2022-07-27 20:47:54+00:00,['1552395377277632512'],"TONIGHT! Don't miss the @CMA_Docs #TwitterSpaces conversation starting at 7 pm ET!

Click here to set a reminder: https://t.co/eOoeANAQN1 https://t.co/u4dNjlSFhD","tonight dont miss the   conversation starting at 7 pm et

click here to set a reminder  ",True,False
