id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.564926357410566e+18,2022-08-31 10:41:33+00:00,['1564926357410566144'],Vacancies for One Year Housemanship/Internship Training at 661 Nigerian Air Force Hospital Ikeja https://t.co/FNtRknViOU,vacancy one year housemanshipinternship training nigerian air force hospital ikeja,True,vacancy year housemanshipinternship training air force hospital ikeja 
1.5649244679605166e+18,2022-08-31 10:34:02+00:00,['1564924467960516608'],RESEARCH: What makes mosquito bites itch and what to do about it https://t.co/SAaSovjfwk,research make mosquito bite itch,True,research mosquito bite itch 
1.5648959048257577e+18,2022-08-31 08:40:32+00:00,['1564895904825757696'],Psychiatric Nurse at the Oleaster Wellbeing and Recovery Center https://t.co/tbGFmqbkw4,psychiatric nurse oleaster wellbeing recovery center,True,nurse oleaster recovery center 
1.564888356110336e+18,2022-08-31 08:10:32+00:00,['1564888356110336000'],US Reports First Death Linked To Monkeypox https://t.co/hSiqnmE8ol,report first death linked monkeypox,True,report death monkeypox 
1.564886472574247e+18,2022-08-31 08:03:03+00:00,['1564886472574246912'],"Katsina Confirms Four Monkeypox, 53 Cholera Cases https://t.co/3jpEtdsYjP",katsina confirms four monkeypox cholera case,True,katsina monkeypox cholera case 
1.5645975660206612e+18,2022-08-30 12:55:03+00:00,['1564597566020661250'],Plateau State Government Job Recruitment https://t.co/jIvPRwEgu4,plateau state government job recruitment,True,plateau state government job recruitment 
1.564531002177106e+18,2022-08-30 08:30:33+00:00,['1564531002177105920'],School Nurse at Roemichs International School https://t.co/Ano5syQHXH,school nurse roemichs international school,True,school nurse school 
1.5645146390853345e+18,2022-08-30 07:25:31+00:00,['1564514639085334528'],NPHCDA Urges States to Provide More Incentives for Health Workers https://t.co/7Hr8FtX81s,nphcda urge state provide incentive health worker,True,state incentive health worker 
1.5641635793599324e+18,2022-08-29 08:10:32+00:00,['1564163579359932416'],"Lassa fever Cases Now 894, Ondo, Edo Lead https://t.co/9qknNX0egL",lassa fever case ondo edo lead,True,lassa fever case lead 
1.5631448721395835e+18,2022-08-26 12:42:34+00:00,['1563144872139583488'],Senior Nursing Officer at a Leading Healthcare Service Company - Anadach Group https://t.co/UoFwKn4hvz,senior nursing officer leading healthcare service company anadach group,True,nursing officer service company anadach group 
1.563097931133354e+18,2022-08-26 09:36:02+00:00,['1563097931133353986'],"Technical Officer, CMAM at Family Health International (FHI 360) https://t.co/gTIBIBtGmc",technical officer cmam family health international fhi,True,officer family health fhi 
1.5630910152461722e+18,2022-08-26 09:08:33+00:00,['1563091015246172161'],Fulfillment Operations Professional at Zipline Nigeria https://t.co/Na9JQvuXx1,fulfillment operation professional zipline nigeria,True,operation zipline 
1.5630774245771264e+18,2022-08-26 08:14:33+00:00,['1563077424577126400'],Chief Nurse (Migration Health) at the International Organization for Migration (IOM) https://t.co/4MoURRXmhY,chief nurse migration health international organization migration iom,True,migration health organization migration iom 
1.5630698736723067e+18,2022-08-26 07:44:32+00:00,['1563069873672306698'],"Nigeria’s Battle against Polio Not Yet Over, Says UNICEF https://t.co/nl0Kt8qIYv",nigeria battle polio yet say unicef,True,battle polio 
1.5627511514893066e+18,2022-08-25 10:38:03+00:00,['1562751151489306624'],Registered General Nurse at Sigma Consulting Group https://t.co/uO9JBrlDVc,registered general nurse sigma consulting group,True,sigma group 
1.562716042652418e+18,2022-08-25 08:18:33+00:00,['1562716042652418049'],Health Assistant (Volunteer) at Care Best Initiative (CBI) - Kebbi and Sokoto https://t.co/M8mTLNdLVg,health assistant volunteer care best initiative cbi kebbi sokoto,True,health assistant volunteer care cbi kebbi sokoto 
1.5627054881226465e+18,2022-08-25 07:36:36+00:00,['1562705488122646528'],Report of Official Inauguration of APNON Branch and Interim Leadership in Akwa Ibom State. https://t.co/VuBhKLAaqz https://t.co/zYVLJdN9RC,report official inauguration apnon branch interim leadership akwa ibom state,True,report official inauguration leadership akwa ibom state 
1.56270169542323e+18,2022-08-25 07:21:32+00:00,['1562701695423229953'],Government Moves Against Brain Drain https://t.co/RhoG2sT35E,government move brain drain,True,government move brain drain 
1.562418709167161e+18,2022-08-24 12:37:03+00:00,['1562418709167161344'],Emergency Nurse at TeamAce Limited https://t.co/Kv2lsbHlLI,emergency nurse teamace limited,True,emergency nurse teamace 
1.5624170758174433e+18,2022-08-24 12:30:33+00:00,['1562417075817443329'],Lead Dialysis Nurse at Marigold Hospital and Critical Care Center (MHCCC) https://t.co/mBPGmWX4Hr,lead dialysis nurse marigold hospital critical care center mhccc,True,dialysis hospital care center mhccc 
1.5624151891104604e+18,2022-08-24 12:23:04+00:00,['1562415189110460418'],School Nurse at a Group of Schools https://t.co/OrHLK3lvi7,school nurse group school,True,school nurse group school 
1.5623787133373276e+18,2022-08-24 09:58:07+00:00,['1562378713337327617'],Professor (Health Sciences) at Wellspring University - 3 Openings https://t.co/zhFPniqCVf,professor health science wellspring university opening,True,professor health science university opening 
1.5623787078172303e+18,2022-08-24 09:58:06+00:00,['1562378707817230337'],Associate Professor (Health Sciences) at Wellspring University - 3 Openings https://t.co/sPBEUILs8a,associate professor health science wellspring university opening,True,associate professor health science university opening 
1.5623787021717545e+18,2022-08-24 09:58:04+00:00,['1562378702171754498'],Senior Lecturer (Health Sciences) at Wellspring University - 3 Openings https://t.co/AQyuDMoEnC,senior lecturer health science wellspring university opening,True,lecturer health science university opening 
1.562376945484333e+18,2022-08-24 09:51:06+00:00,['1562376945484333059'],Lecturer II (Health Sciences) at Wellspring University - 3 Openings https://t.co/PP73LFNMdw,lecturer health science wellspring university opening,True,lecturer health science university opening 
1.5623769399436575e+18,2022-08-24 09:51:04+00:00,['1562376939943657472'],Lecturer I (Health Sciences) at Wellspring University - 3 Openings https://t.co/Nw0urZ9RcN,lecturer health science wellspring university opening,True,lecturer health science university opening 
1.562376934532608e+18,2022-08-24 09:51:03+00:00,['1562376934532608001'],Lead Dialysis Nurses at Marigold Hospital https://t.co/hqdp2au5Xx,lead dialysis nurse marigold hospital,True,dialysis hospital 
1.5623474912612923e+18,2022-08-24 07:54:03+00:00,['1562347491261292545'],"Lagos, FG Begin Fresh COVID-19 Vaccination https://t.co/mq2ESfi0jD",lagos begin fresh covid vaccination,True,begin covid vaccination 
1.562347485733208e+18,2022-08-24 07:54:02+00:00,['1562347485733208071'],"Cholera Kills 91, Experts Say Infection Chances Increasing https://t.co/bQEg2tVWJH",cholera kill expert say infection chance increasing,True,cholera kill infection chance 
1.562063619260502e+18,2022-08-23 13:06:03+00:00,['1562063619260502018'],Theatre Nurse at Lagos Executive Cardiovascular Clinic https://t.co/DxIrUfhGJJ,theatre nurse lagos executive cardiovascular clinic,True,lagos executive cardiovascular clinic 
1.56206160681241e+18,2022-08-23 12:58:03+00:00,['1562061606812409857'],Nurse at a World Class International Supermarket Chain https://t.co/BhDLqZwfDi,nurse world class international supermarket chain,True,world class supermarket chain 
1.562017820300288e+18,2022-08-23 10:04:03+00:00,['1562017820300288001'],Registered Nurse at Finnih Medical Centre https://t.co/LPjm1aEAzt,registered nurse finnih medical centre,True,nurse finnih centre 
1.5620120262426788e+18,2022-08-23 09:41:02+00:00,['1562012026242678784'],School Nurse at Olashore International School (OIS) https://t.co/XX0vVWEnSf,school nurse olashore international school ois,True,school nurse school ois 
1.5619974306351882e+18,2022-08-23 08:43:02+00:00,['1561997430635188224'],"Admission into Orthopaedic and Burns &amp; Plastic Nursing Programmes in Post Basic School of Nursing, National Orthopaedic Hospital, Enugu. https://t.co/r1F4Q4V5Hl",admission orthopaedic burn amp plastic nursing programme post basic school nursing national orthopaedic hospital enugu,True,admission burn plastic nursing programme post school hospital enugu 
1.5619809503591588e+18,2022-08-23 07:37:33+00:00,['1561980950359158784'],"Workers Seal Off Ekiti Teaching Hospital Over Unpaid N1.6 Billion Deductions, Others https://t.co/5GqUWCz9yY",worker seal ekiti teaching hospital unpaid billion deduction others,True,worker seal hospital deduction 
1.5616393213245563e+18,2022-08-22 09:00:02+00:00,['1561639321324556288'],"Exist of LASUTH Nurses Worrisome, Says CMD https://t.co/ZPyIhneVd3",exist lasuth nurse worrisome say cmd,True,exist lasuth cmd 
1.5616150358975035e+18,2022-08-22 07:23:32+00:00,['1561615035897503744'],"Monkeypox Infections, Deaths Soar, Cuba, Indonesia Record Index Cases https://t.co/JGDrOoIfyY",monkeypox infection death soar cuba indonesia record index case,True,infection death indonesia record index case 
1.5609027185326244e+18,2022-08-20 08:13:02+00:00,['1560902718532624385'],Ministry of Foreign Affairs Massive Job Recruitment Exercise (2022 - 2024 Biennium) - 132 Positions https://t.co/cZk1hejmuv,ministry foreign affair massive job recruitment exercise biennium position,True,ministry affair job recruitment exercise biennium position 
1.560900578733015e+18,2022-08-20 08:04:32+00:00,['1560900578733015040'],Outreach Nursing Activity Manager (Flying) at Medecins Sans Frontieres (MSF) - Spain https://t.co/eECAXU8z91,outreach nursing activity manager flying medecins sans frontieres msf spain,True,outreach nursing activity manager spain 
1.5605798471763515e+18,2022-08-19 10:50:04+00:00,['1560579847176351745'],National Association of Perioperative Nurses of Nigeria (NAPON) 22nd National Seminar / Scientific Conference https://t.co/Rklq8EVFBl https://t.co/0UksOdI1sZ,national association perioperative nurse nigeria napon national seminar scientific conference,True,association nurse seminar conference 
1.560569033132372e+18,2022-08-19 10:07:06+00:00,['1560569033132371968'],Josephus Foundation Scholarships Award Scheme https://t.co/Wh7uPdHwKz,josephus foundation scholarship award scheme,True,josephus foundation scholarship award scheme 
1.560534287979463e+18,2022-08-19 07:49:02+00:00,['1560534287979462656'],"Bayelsa, Ogun Confirm 17 Monkeypox Cases https://t.co/QhMXwB2zE7",bayelsa ogun confirm monkeypox case,True,bayelsa ogun confirm monkeypox case 
1.5605302604409364e+18,2022-08-19 07:33:01+00:00,['1560530260440936448'],ASWON Trains Health Workers in Lagos https://t.co/jxllwvfw1c,aswon train health worker lagos,True,train health worker lagos 
1.5602543241769288e+18,2022-08-18 13:16:33+00:00,['1560254324176928768'],International Association for Psychiatric Nurses (IAPN) 15th Annual Scientific Conference ''Ghana 2023'' https://t.co/YCL8T2B9po,international association psychiatric nurse iapn annual scientific conference ''ghana,True,association nurse conference ghana 
1.560186372794622e+18,2022-08-18 08:46:32+00:00,['1560186372794621958'],NCMN Licence/Certificate Verification Applications User Manual https://t.co/wk6jgRQ39s,ncmn licencecertificate verification application user manual,True,licencecertificate verification application user 
1.5601824736731505e+18,2022-08-18 08:31:03+00:00,['1560182473673150466'],#NMCN Online Verification of Licence / Certificate Application Services https://t.co/LmQ0a332rM,online verification licence certificate application service,True,verification licence certificate application service 
1.560177067844522e+18,2022-08-18 08:09:34+00:00,['1560177067844521984'],Psychiatric Nurse at the Olive Prime Psychological Services https://t.co/fm4IDsteVv,psychiatric nurse olive prime psychological service,True,nurse service 
1.5599464714531963e+18,2022-08-17 16:53:15+00:00,['1559946471453196288'],"#breakingnews Nursing and Midwifery Council of Nigeria Circular @Nigeria_NMC
RE: Online Verification Of License/Certificate Verification Services https://t.co/nhJi0bFdBW",nursing midwifery council nigeria circular online verification licensecertificate verification service,True,nursing midwifery council verification licensecertificate verification service 
1.5599003695764152e+18,2022-08-17 13:50:04+00:00,['1559900369576415232'],Prevention of Mother-To-Child Transmission (PMTCT) of HIV Officer at Georgetown Global Health Nigeria (GGHN) https://t.co/PQtp2wmpEr,prevention mothertochild transmission pmtct hiv officer georgetown global health nigeria gghn,True,prevention mothertochild transmission pmtct officer health 
1.5598945767515996e+18,2022-08-17 13:27:03+00:00,['1559894576751599616'],"Provost at the Plateau State College of Nursing Sciences, Vom https://t.co/ADfu5js25i",provost plateau state college nursing science vom,True,provost plateau state college nursing science vom 
1.559841017972523e+18,2022-08-17 09:54:13+00:00,['1559841017972523008'],"Number of new joiners to the UK Nursing and Midwifery Council permanent register 2019-2022

Nigerian journalists might want to write about the brain drain in other healthcare professions and not just only one field https://t.co/93NYwHLM9U",number new joiner nursing midwifery council permanent register nigerian journalist might want write brain drain healthcare profession one field,True,number joiner nursing midwifery council register journalist brain drain profession field 
1.5598337999360287e+18,2022-08-17 09:25:32+00:00,['1559833799936028672'],Female Nurse at Charitos BO Hospital https://t.co/oHwCEM1Z5i,female nurse charitos hospital,True,nurse hospital 
1.559820966099927e+18,2022-08-17 08:34:33+00:00,['1559820966099927041'],Ophthalmic Nurse at an International Eye Hospital https://t.co/JaHg9CceVa,ophthalmic nurse international eye hospital,True,eye hospital 
1.5598193298513797e+18,2022-08-17 08:28:02+00:00,['1559819329851379712'],Midwife at Prestigious Consulting Group (2 Openings) https://t.co/F5Q63i69CS,midwife prestigious consulting group opening,True,group 
1.5598059876445307e+18,2022-08-17 07:35:01+00:00,['1559805987644530689'],COVID-19: Lagos Leads as NCDC Records 144 New Cases https://t.co/sJKf3r9EsM,covid lagos lead ncdc record new case,True,covid case 
1.5595226199546716e+18,2022-08-16 12:49:01+00:00,['1559522619954671616'],"Afe Babalola University, Ado-Ekiti Abuad Admission into Postgraduate Programmes (Full-Time and Part-Time) for 2022/2023 Academic Session https://t.co/kkar0DyvN9",afe babalola university adoekiti abuad admission postgraduate programme fulltime parttime academic session,True,babalola university admission postgraduate programme fulltime session 
1.5594786098317765e+18,2022-08-16 09:54:08+00:00,['1559478609831776263'],"Nursing school exams be like...

Q: Where do the shapes go into? https://t.co/PwKeFqxv7Z",nursing school exam like shape,True,school exam shape 
1.5594712854275482e+18,2022-08-16 09:25:02+00:00,['1559471285427548160'],Care and Support Specialists at the Georgetown Global Health Nigeria (GGHN) https://t.co/ixIZN4ar6d,care support specialist georgetown global health nigeria gghn,True,care support specialist health 
1.5594623526001992e+18,2022-08-16 08:49:32+00:00,['1559462352600199168'],Specialist PMTCT (Nurse) at Georgetown Global Health Nigeria (GGHN) - 3 Openings https://t.co/KvVhUW7OXN,specialist pmtct nurse georgetown global health nigeria gghn opening,True,specialist pmtct health 
1.559449520055808e+18,2022-08-16 07:58:33+00:00,['1559449520055808001'],Nursing Education Will Boost Quality Healthcare Delivery – NGO https://t.co/rDOwShEHMb,nursing education boost quality healthcare delivery ngo,True,education boost quality healthcare delivery ngo 
1.5594459960268063e+18,2022-08-16 07:44:33+00:00,['1559445996026806272'],NCDC Confirms Additional 13 New Cases of Lassa Fever https://t.co/WWBZPGiJRP,ncdc confirms additional new case lassa fever,True,case lassa fever 
1.5594459907167396e+18,2022-08-16 07:44:31+00:00,['1559445990716739584'],Osun Records First Suspected Monkeypox Cases https://t.co/oHQWLDYU25,osun record first suspected monkeypox case,True,osun record case 
1.5591129270423675e+18,2022-08-15 09:41:03+00:00,['1559112927042367488'],Bingham University Karu Undergraduate Admission for 2022/2023 Academic Session https://t.co/Q8Z0LwvGYQ,bingham university karu undergraduate admission academic session,True,bingham university karu admission session 
1.559100594480038e+18,2022-08-15 08:52:03+00:00,['1559100594480037888'],Ophthalmic Nurse at SIGHTPLUS Specialist Eye Center https://t.co/vnUq5LV9qp,ophthalmic nurse sightplus specialist eye center,True,sightplus specialist eye center 
1.5590985762060452e+18,2022-08-15 08:44:01+00:00,['1559098576206045185'],Nursing Officer at Oasis Reproductive Health Services https://t.co/CzKU51rxbP,nursing officer oasis reproductive health service,True,officer oasis health service 
1.5590891481950003e+18,2022-08-15 08:06:34+00:00,['1559089148195000322'],"Monkeypox Spreads to 27 States, Cases Hit 172 https://t.co/yUFvh3FKcA",monkeypox spread state case hit,True,state case 
1.5590872571427717e+18,2022-08-15 07:59:03+00:00,['1559087257142771713'],UNIABUJA Hospital Debunks Outbreak of Marburg Virus https://t.co/M0WZ3GYKfD,uniabuja hospital debunks outbreak marburg virus,True,hospital marburg virus 
1.5583692839770972e+18,2022-08-13 08:26:05+00:00,['1558369283977097216'],"Nursingworld Nigeria: AUG to DEC 2022 Training Schedule for PALS, ACLS, BLS, FA, FA CPR AED, CABS and Offshore / Onshore Medic HSE https://t.co/HA0yBo5ak9 https://t.co/m4C24Cztng",nursingworld nigeria aug dec training schedule pal acls bls cpr aed cab offshore onshore medic hse,True,aug dec training schedule acls bls cpr cab hse 
1.5583692746195397e+18,2022-08-13 08:26:02+00:00,['1558369274619539456'],Rivers and Lagos State MCPDP 2022 Training Schedule from AUG to DEC for 3 Credit Units Approved by the NMCN for License Renewal https://t.co/wFRMmwNfgJ https://t.co/i3qYijxWuJ,river lagos state mcpdp training schedule aug dec credit unit approved nmcn license renewal,True,river lagos state training schedule credit unit license renewal 
1.558367773570437e+18,2022-08-13 08:20:04+00:00,['1558367773570437121'],Rivers State MCPDP 2022 Training Schedule AUG to DEC for 3 Credit Units Approved by the NMCN for License Renewal https://t.co/E115SAyfQE https://t.co/TPHRi7Jg2M,river state mcpdp training schedule aug dec credit unit approved nmcn license renewal,True,river state mcpdp training schedule credit unit license renewal 
1.558367764410028e+18,2022-08-13 08:20:02+00:00,['1558367764410028034'],"List of Successful Candidates into the School of Post Basic Peri Operative Nursing ABUTH, Zaria – 2022/2023 https://t.co/rzv2DINJRq",list successful candidate school post basic peri operative nursing abuth zaria,True,list school post peri nursing abuth zaria 
1.5583634872182415e+18,2022-08-13 08:03:03+00:00,['1558363487218241536'],University of Abuja Teaching Hospital Gwagwalada Invitation for Submission of Application for Internship https://t.co/RyIxk2siHf,university abuja teaching hospital gwagwalada invitation submission application internship,True,university abuja hospital gwagwalada invitation submission application internship 
1.5583599624006124e+18,2022-08-13 07:49:02+00:00,['1558359962400612352'],Medical Sales Representative at a Private Indigenous Pharmaceutical Company - Dunn and Braxton Limited - 4 Openings https://t.co/mGeCr6FI7y,medical sale representative private indigenous pharmaceutical company dunn braxton limited opening,True,sale company braxton opening 
1.5580763464540037e+18,2022-08-12 13:02:03+00:00,['1558076346454003712'],Ministry of Health Asaba Delta State Common Entrance Examination into Schools of Nursing and Midwifery https://t.co/GyDyJpkrvq,ministry health asaba delta state common entrance examination school nursing midwifery,True,ministry health asaba delta state entrance examination school nursing midwifery 
1.5580692993480622e+18,2022-08-12 12:34:03+00:00,['1558069299348062209'],COVID-19: Akwa Ibom Leads As NCDC Confirms 517 New Cases https://t.co/wCTI3hWYy1,covid akwa ibom lead ncdc confirms new case,True,covid akwa lead ncdc case 
1.55802978424798e+18,2022-08-12 09:57:02+00:00,['1558029784247980033'],Registered General Nurse at Sigma Consulting Group https://t.co/IngLmFkeLA,registered general nurse sigma consulting group,True,sigma group 
1.5580114144589455e+18,2022-08-12 08:44:02+00:00,['1558011414458945536'],"AIG- Imoukhuede Foundation Scholarships Call for Applications, 2023-2024 https://t.co/JFT2pAHATI",aig imoukhuede foundation scholarship call application,True,aig imoukhuede foundation scholarship call application 
1.557996821389013e+18,2022-08-12 07:46:03+00:00,['1557996821389012992'],Quality Assurance Officer at Finnih Medical Centre https://t.co/yAvrMZNqRe,quality assurance officer finnih medical centre,True,quality assurance officer centre 
1.5577064077423206e+18,2022-08-11 12:32:03+00:00,['1557706407742320641'],Nurse at Damos Wellness Empire Limited https://t.co/4CYNYBAYCB,nurse damos wellness empire limited,True,damos wellness empire 
1.5576789882432676e+18,2022-08-11 10:43:05+00:00,['1557678988243267584'],Nurses at the Nigerian Navy https://t.co/VJt5rp2onF,nurse nigerian navy,True,navy 
1.5576641307811717e+18,2022-08-11 09:44:03+00:00,['1557664130781171712'],"State Technical Officer (Yellow Fever, Meningitis A, Measles) at World Health Organization https://t.co/IKqxM5vZmJ",state technical officer yellow fever meningitis measles world health organization,True,state officer fever meningitis world health organization 
1.5576327984076063e+18,2022-08-11 07:39:33+00:00,['1557632798407606272'],"160 Million Nigerians Risk Yellow Fever, Says WHO https://t.co/voMsat1CE8",million nigerian risk yellow fever say,True,risk 
1.557359879391572e+18,2022-08-10 13:35:04+00:00,['1557359879391571970'],Registered Nurse (Female) at King Solomon Hospital https://t.co/xWkSNtFgf6,registered nurse female king solomon hospital,True,female king hospital 
1.5573450231164475e+18,2022-08-10 12:36:02+00:00,['1557345023116447744'],Clinical Instructor Public Health (Nursing Science) at McPherson University https://t.co/RZqgHFytoM,clinical instructor public health nursing science mcpherson university,True,instructor health nursing science mcpherson university 
1.5573435237869855e+18,2022-08-10 12:30:04+00:00,['1557343523786985472'],Assistant Lecturer (Nursing Science) at McPherson University https://t.co/0dVufcGAOl,assistant lecturer nursing science mcpherson university,True,lecturer nursing science mcpherson university 
1.5573206152326062e+18,2022-08-10 10:59:02+00:00,['1557320615232606208'],Lecturer II (Nursing Science) at McPherson University https://t.co/Iwd57BuRQM,lecturer nursing science mcpherson university,True,lecturer nursing science mcpherson university 
1.55731710122795e+18,2022-08-10 10:45:05+00:00,['1557317101227950080'],Lecturer I (Nursing Science) at McPherson University https://t.co/tF4pGOj1wY,lecturer nursing science mcpherson university,True,lecturer nursing science mcpherson university 
1.557315336227078e+18,2022-08-10 10:38:04+00:00,['1557315336227078144'],Senior Lecturer (Nursing Science) at McPherson University https://t.co/1epd0qKkDl,senior lecturer nursing science mcpherson university,True,lecturer nursing science mcpherson university 
1.5573153308960604e+18,2022-08-10 10:38:03+00:00,['1557315330896060416'],Reader (Nursing Science) at McPherson University https://t.co/BUVYDNnAZA,reader nursing science mcpherson university,True,reader nursing science mcpherson university 
1.557309794888794e+18,2022-08-10 10:16:03+00:00,['1557309794888794114'],Professor (Nursing Science) at McPherson University https://t.co/Y7VT76u47l,professor nursing science mcpherson university,True,professor nursing science mcpherson university 
1.557298970237383e+18,2022-08-10 09:33:02+00:00,['1557298970237382656'],Care &amp; Support Officer at Mobile Foundation for Health Security &amp; Rehabilitation (MHSR) https://t.co/tAW197zz9P,care amp support officer mobile foundation health security amp rehabilitation mhsr,True,care support officer foundation health security amp rehabilitation mhsr 
1.5572845031475978e+18,2022-08-10 08:35:33+00:00,['1557284503147597824'],Female Nurse at Charitos BO Hospital https://t.co/WaozsPgba5,female nurse charitos hospital,True,nurse hospital 
1.5572735530152264e+18,2022-08-10 07:52:02+00:00,['1557273553015226370'],"Ondo, Edo, Bauchi Account for 10 New Lassa Fever Cases — NCDC https://t.co/mCSi7GBkrE",ondo edo bauchi account new lassa fever case ncdc,True,edo bauchi lassa fever case ncdc 
1.5572715381847777e+18,2022-08-10 07:44:02+00:00,['1557271538184777728'],Measles Reported In Rivers Kills Children https://t.co/wEmDRvLmQp,measles reported river kill child,True,river kill child 
1.5572675150754816e+18,2022-08-10 07:28:02+00:00,['1557267515075481601'],Resolutions of the UGONSA National Executive Meeting https://t.co/aPFFJQski4,resolution ugonsa national executive meeting,True,resolution executive meeting 
1.556987677664166e+18,2022-08-09 12:56:04+00:00,['1556987677664165888'],Nurse / Midwife at DEDA Hospital https://t.co/2EgONWb6QO,nurse midwife deda hospital,True,midwife deda hospital 
1.5569402369569628e+18,2022-08-09 09:47:33+00:00,['1556940236956962816'],"Nursing Officer at the Lagos State College of Nursing (LASCON), Igando https://t.co/PvylNrFQT5",nursing officer lagos state college nursing lascon igando,True,officer state college nursing lascon igando 
1.55693822801954e+18,2022-08-09 09:39:34+00:00,['1556938228019539968'],"Principal Nursing Officer at the Lagos State College of Nursing (LASCON), Igando https://t.co/Cs4E3I7jKt",principal nursing officer lagos state college nursing lascon igando,True,nursing officer state college nursing lascon igando 
1.5569363376761528e+18,2022-08-09 09:32:04+00:00,['1556936337676152832'],School Nurse at S-TEE Cambridge College https://t.co/oJtni3kXl4,school nurse stee cambridge college,True,school stee cambridge college 
1.5569161990525665e+18,2022-08-09 08:12:02+00:00,['1556916199052566528'],NCDC Reports 24 New Cases of Monkeypox in One Week https://t.co/HOFxuDqp2d,ncdc report new case monkeypox one week,True,report case monkeypox week 
1.5569146999370588e+18,2022-08-09 08:06:05+00:00,['1556914699937058817'],Health Workers Absent As Measles Outbreak Kills 50 in Rivers https://t.co/KgNS2HBITz,health worker absent measles outbreak kill river,True,health worker absent river 
1.5566324646295142e+18,2022-08-08 13:24:35+00:00,['1556632464629514240'],Graduate Nursing Interns at the 68 Nigerian Army Reference Hospital Yaba (NARHY) https://t.co/uu1z8JaVwq,graduate nursing intern nigerian army reference hospital yaba narhy,True,graduate nursing army reference hospital yaba narhy 
1.5566324592649626e+18,2022-08-08 13:24:33+00:00,['1556632459264962560'],Graduate Nursing Interns at the Military Hospital Lagos (MHL) https://t.co/czvx1h11uU,graduate nursing intern military hospital lagos mhl,True,graduate nursing hospital mhl 
1.5566324538879058e+18,2022-08-08 13:24:32+00:00,['1556632453887905794'],Graduate Nursing Interns at the 44 Nigerian Army Reference Hospital Kaduna (NARHK) https://t.co/qsJIxBQZXE,graduate nursing intern nigerian army reference hospital kaduna narhk,True,graduate nursing army reference hospital kaduna narhk 
1.556630585430266e+18,2022-08-08 13:17:07+00:00,['1556630585430265856'],Peri-Operative Nurse at Abuja Clinics https://t.co/uWq3ujTTnk,perioperative nurse abuja clinic,True,nurse abuja clinic 
1.5566305800909783e+18,2022-08-08 13:17:05+00:00,['1556630580090978304'],Senior Registered Nurse / Registered Midwife at Abuja Clinics https://t.co/rbC0oNtJQ4,senior registered nurse registered midwife abuja clinic,True,midwife abuja clinic 
1.5566305746634916e+18,2022-08-08 13:17:04+00:00,['1556630574663491586'],REGISTERED NURSE https://t.co/DFEy3oOyEL,registered nurse,True,nurse 
1.556628570964783e+18,2022-08-08 13:09:06+00:00,['1556628570964783109'],Intensive Care Nurse at Abuja Clinics https://t.co/3ZNcIPYlph,intensive care nurse abuja clinic,True,care abuja clinic 
1.5565680355775898e+18,2022-08-08 09:08:33+00:00,['1556568035577589760'],Advocacy &amp; Community Mobilization Officer (Sexual &amp; Reproductive Health) - Female at Moment for Women Alliance https://t.co/HnTIlHWGho,advocacy amp community mobilization officer sexual amp reproductive health female moment woman alliance,True,advocacy community mobilization officer health moment woman alliance 
1.5565513017559122e+18,2022-08-08 08:02:04+00:00,['1556551301755912192'],"Federal Medical Centre, Asaba Advertisement for the Post of Internee https://t.co/XPw9rhOvFU",federal medical centre asaba advertisement post internee,True,centre asaba advertisement post internee 
1.556551295913169e+18,2022-08-08 08:02:02+00:00,['1556551295913168896'],"NCDC Confirms 157 Monkeypox Cases, Four Deaths https://t.co/bQ1oUJK7cg",ncdc confirms monkeypox case four death,True,case death 
1.5565465096545403e+18,2022-08-08 07:43:01+00:00,['1556546509654540289'],Rivers State Joint Health Summit 2022 https://t.co/nvDa89nZfR,river state joint health summit,True,river state health summit 
1.5565407274834616e+18,2022-08-08 07:20:03+00:00,['1556540727483461633'],Ex-Minister Calls for Health Sector Privatisation https://t.co/TqRUKaeseK,exminister call health sector privatisation,True,health sector privatisation 
1.5565384651513733e+18,2022-08-08 07:11:03+00:00,['1556538465151373313'],"Nigerian-Trained Nurses Top List of Foreign Medics Working In UK With 4,722 https://t.co/Qi0ujrxQuc",nigeriantrained nurse top list foreign medic working,True,list 
1.5558312981821153e+18,2022-08-06 08:21:02+00:00,['1555831298182115329'],FG To Address Health Workers’ Condition of Service ― Minister https://t.co/4krYykM9ci,address health worker condition service minister,True,address health worker condition service minister 
1.555825768160039e+18,2022-08-06 07:59:03+00:00,['1555825768160038915'],COVID-19 Infections Rise By 231.5% in One Month https://t.co/QV7SezYS87,covid infection rise one month,True,covid infection rise month 
1.55581998179473e+18,2022-08-06 07:36:04+00:00,['1555819981794729984'],UGONSA Elects New National Executives https://t.co/137S3eEbwN,ugonsa elect new national executive,True,executive 
1.555539765952336e+18,2022-08-05 13:02:35+00:00,['1555539765952335872'],Health Program Officer - Female at Moment for Women Alliance https://t.co/IyvVX0HpXg,health program officer female moment woman alliance,True,health program officer moment woman alliance 
1.5555397605080635e+18,2022-08-05 13:02:34+00:00,['1555539760508063744'],Staff Nurse at Contec Global Group https://t.co/ZDdnAZD6Bx,staff nurse contec global group,True,staff contec group 
