,Unnamed: 0,id,created_at,edit_history_tweet_ids,text
0,0,1.5608984047372902e+18,2022-08-20 07:55:54+00:00,['1560898404737290242'],@SAPHNAsharonOBE @EmmaPUNC21 I second Sharon. A fabulous career choice.
1,1,1.5540167636329144e+18,2022-08-01 08:10:43+00:00,['1554016763632914432'],"Hello August...
... AND the start of:

We Active Challenge, a month of awareness and support for ourselves and peers to be more active.

Here's all you need to know https://t.co/xowyxre652

Be more active, share a pic via #NursesActive, share the benefits, and support each other. https://t.co/l59LFBBlCc"
2,2,1.5537527535660974e+18,2022-07-31 14:41:38+00:00,['1553752753566097410'],"Looks what's all ready and waiting for the start of tomorrow's 2022 WeActiveChallenge...

A very empty WeActiveChallenge dashboard:

https://t.co/ODYnLzOFYh

Let's hope that #NursesActive gets off to a great start for this year's challenge :) https://t.co/GWW5JNB1fM"
3,3,1.552719337928147e+18,2022-07-28 18:15:12+00:00,['1552719337928146946'],"Calling all #NursesActive .... 

Who's your #NursesActive buddy?

Best check as WeActiveChallenge starts in 4 days time ! 

When, what, how here &gt; https://t.co/qd1QBu1lbN

How will you be a little more active a little more often this August? https://t.co/6RccnnfwxI"
4,4,1.5521908489383895e+18,2022-07-27 07:15:11+00:00,['1552190848938389505'],"Are you warmed up and ready to go ?? 

#NursesActive in 5 days !!! 

Everything you need to know is here https://t.co/YIdqS3tcKh https://t.co/TIcISBPFlo"
5,5,1.547885293868421e+18,2022-07-15 10:06:27+00:00,['1547885293868421125'],
6,6,1.5467432109695304e+18,2022-07-12 06:28:13+00:00,['1546743210969530368'],"Happy #WeNurses day :)

Who is joining us from 8pm to chat about...

""Nurses supporting HCSWs' Learning &amp; Career Development""

Full details here https://t.co/7Y5or0zGUA 

We have lots to add to these HCSW chats :)"
7,7,1.5450956937144812e+18,2022-07-07 17:21:34+00:00,['1545095693714481152'],@SAPHNAsharonOBE @CarolineLowton @HCRGCareGroup @KezRiley Caroline was everything a SN should be. I am sure the award in her name went to someone who embodies all @CarolineLowton stood for
8,8,1.5432020756554138e+18,2022-07-02 11:57:00+00:00,['1543202075655413766'],
9,9,1.5426012315537572e+18,2022-06-30 20:09:28+00:00,['1542601231553757186'],
