,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
0,0,0,1.5650782724588667e+18,2022-08-31 20:45:12+00:00,['1565078272458866695'],"La période de demande de certification initiale et de renouvellement de la certification dans une spécialité de l’AIIC est commencée. Faites une demande aujourd’hui pour obtenir votre certification ou la renouveler!

https://t.co/Llcy0tdfPo

#AIIC2022  #apprentissagecontinu https://t.co/abPhKxjx2C"
1,1,1,1.5650631678390313e+18,2022-08-31 19:45:11+00:00,['1565063167839031300'],"The application period for initial and renewal CNA specialty certifications is now open. Apply today to get certified or to renew!  

https://t.co/UY9xwwfXk3

#CNA2022 #certification #continouslearning
#apply #renew #nursing #specialty #certificationmatters https://t.co/6SbnJGVx3J"
2,2,2,1.5650368711467868e+18,2022-08-31 18:00:41+00:00,['1565036871146786817'],"A #registered #nurse by trade, community volunteer &amp; a political activist - @KamalKheraLib is passionate about improving the lives of those around her. Join us as she speaks about her career as a registered nurse.

https://t.co/0OsK2rjt0q

#CNA2022 #exclusive #members #event https://t.co/s8wPoL2FLC"
3,3,3,1.564749868622553e+18,2022-08-30 23:00:14+00:00,['1564749868622553088'],"One of the youngest women ever elected to Parliament, is also a #nurse! Join us as the Hon. @KamalKheraLib speaks exclusively to @canadanurses about her career as a Registered Nurse &amp; the political &amp; life lessons she has learned along the way!

https://t.co/0OsK2rjt0q

#CNA2022 https://t.co/X49iwGCtZk"
4,4,4,1.5647197052015616e+18,2022-08-30 21:00:23+00:00,['1564719705201561601'],"La période de demande de certification initiale et de renouvellement de la certification dans une spécialité de l’AIIC est commencée. Faites une demande aujourd’hui pour obtenir votre certification ou la renouveler!

https://t.co/Llcy0tdfPo

#AIIC2022  #apprentissagecontinu https://t.co/59jfiuX44R"
5,5,5,1.564712113951703e+18,2022-08-30 20:30:13+00:00,['1564712113951703041'],"The application period for initial and renewal CNA specialty certifications is now open.

Apply today to get certified or to renew!
https://t.co/UY9xwwfXk3

#CNA2022 #certification #continouslearning
#apply #renew #nursing #specialty #certificationmatters https://t.co/Y7AtiLMges"
6,6,6,1.5646445886772183e+18,2022-08-30 16:01:54+00:00,['1564644588677218307'],"L’AIIC est un porte-parole puissant et rassembleur de la profession infirmière au Canada. Elle représente les infirmières et infirmiers dans les 13 provinces et territoires.

Nous embauchons!

Responsable, Programme de certification Stellar
https://t.co/e9YxvzOJNv

#AIIC2022 https://t.co/Urwz1n4EsO"
7,7,7,1.5642818770280202e+18,2022-08-29 16:00:37+00:00,['1564281877028020229'],"Find opportunities to build meaningful connections, impact decisions &amp; effect change while building your career! 

Learn more about this month's Featured Job posting here:  https://t.co/x1tID1EC1z

#ThisIsNursing #NursingJob #NursesChangeLives #InnovateNursing https://t.co/vne8AsxsQE"
8,8,8,1.5636048073694986e+18,2022-08-27 19:10:11+00:00,['1563604807369498624'],"Envoyez-nous un message sur les médias sociaux!

En savoir plus : https://t.co/JrrPTXqd4o

#AIIC2022 #Nousrépondonsàl’appel #JeConnaisUneInfirmière #JeConnaisUnInfirmier #personnelinfirmier2022 #UneVoixFaitePourDiriger https://t.co/pgpSxn8dpi"
9,9,9,1.5635573254235791e+18,2022-08-27 16:01:30+00:00,['1563557325423579137'],"The application period for initial and renewal CNA specialty certifications is now open.

Apply today to get certified or to renew!
https://t.co/UY9xwwxybB

#CNA2022 #certification #continouslearning
#apply #renew #nursing #specialty #certificationmatters https://t.co/vZPhURyquV"
