id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.5641600826943447e+18,2022-08-29 07:56:39+00:00,['1564160082694344704'],"PETER HITCHENS: A long war in Ukraine will bring nothing but death, poverty and ruin | Daily Mail Online https://t.co/x12Epshus7",peter hitchens long war ukraine bring nothing death poverty ruin daily mail online,True,peter war bring nothing death poverty mail online 
1.5628590053570888e+18,2022-08-25 17:46:38+00:00,['1562859005357088769'],The madness of Emily Maitlis - spiked https://t.co/m1IjHVDqFn,madness emily maitlis spiked,True,madness 
1.5621457664577208e+18,2022-08-23 18:32:28+00:00,['1562145766457720833'],@PaulGarvey4 Thought not. Just because you don’t agree with a publication - I don’t happen to agree with most things written in the Guardian but I still read it - shouldn’t give you the desire to lie about its contents. That’s puerile in its inanity.,thought dont agree publication dont happen agree thing written guardian still read shouldnt give desire lie content thats puerile inanity,True,publication dont thing desire lie content inanity 
1.56212652179977e+18,2022-08-23 17:16:00+00:00,['1562126521799770115'],@PaulGarvey4 Could you quote something racist and far-right that they’ve published?,could quote something racist farright theyve published,True,something racist 
1.562117676637606e+18,2022-08-23 16:40:51+00:00,['1562117676637605890'],"@PaulGarvey4 What an awful, intolerant position.",awful intolerant position,True,position 
1.562117494424453e+18,2022-08-23 16:40:08+00:00,['1562117494424453120'],@tombennett71 @jowilliams293 @Ofstednews It sounds like many of the new disciplinary procedures are superficial - when bullying and extreme behaviours are left unchallenged but forgetting a pencil is treated harshly. I’ve experienced this.,sound like many new disciplinary procedure superficial bullying extreme behaviour left unchallenged forgetting pencil treated harshly ive experienced,True,sound procedure bullying behaviour forgetting pencil 
1.5620648346986414e+18,2022-08-23 13:10:53+00:00,['1562064834698641408'],"@PaulGarvey4 Why not address the content of the article, every word of which is spot on?",address content article every word spot,True,address content article word spot 
1.5620361318515425e+18,2022-08-23 11:16:49+00:00,['1562036131851542531'],"This is so true. Ofsted is a poisonous boil that needs to be lanced:

No, discipline in school is not ‘oppressive’ - spiked https://t.co/nqje7AQkQ8",true ofsted poisonous boil need lanced discipline school oppressive spiked,True,boil need school 
1.562014552090362e+18,2022-08-23 09:51:04+00:00,['1562014552090361857'],@spikedonline @Furedibyte This has been going on for decades.,going decade,True,decade 
1.561319255085224e+18,2022-08-21 11:48:12+00:00,['1561319255085223937'],"@Samfr Oh, that’s okay then.",thats okay,True,
1.5607144915280937e+18,2022-08-19 19:45:06+00:00,['1560714491528093698'],RICHARD LITTLEJOHN: Peter Mandelson admits Labour brought migrants here after losing working class votes | Daily Mail Online https://t.co/GNS0RQhzhB,richard littlejohn peter mandelson admits labour brought migrant losing working class vote daily mail online,True,richard littlejohn peter mandelson brought migrant class vote mail online 
1.56070793677056e+18,2022-08-19 19:19:03+00:00,['1560707936770560007'],@dee_exec @Miss_Snuffy Protect your members. That’s your job. Nothing more; nothing less.,protect member thats job nothing nothing,True,member job nothing nothing 
1.5520207407147663e+18,2022-07-26 19:59:14+00:00,['1552020740714766337'],"@NileGardiner I can only conclude that’s she’s a fifth columnist, doing it on purpose, her objective being the demise of the world’s greatest democracy. Tragic.",conclude thats shes fifth columnist purpose objective demise world greatest democracy tragic,True,conclude columnist purpose demise world democracy tragic 
1.552013019139408e+18,2022-07-26 19:28:33+00:00,['1552013019139407872'],@NileGardiner It’s okay: the VP knows and has had the courage to announce her preferred pronouns. We’re in safe hands.,okay know courage announce preferred pronoun safe hand,True,okay courage announce hand 
1.5518374866110546e+18,2022-07-26 07:51:03+00:00,['1551837486611054592'],Chris McGovern: The folly of Southwark Council's zero exclusions policy | Conservative Home https://t.co/Q2m0t80Xzy,chris mcgovern folly southwark council's zero exclusion policy conservative home,True,chris council exclusion policy home 
1.551664798940676e+18,2022-07-25 20:24:51+00:00,['1551664798940676097'],@suemp19 @paulwaugh @trussliz @RishiSunak I agree. He’s digging his own grave.,agree digging grave,True,digging grave 
1.5516612754150195e+18,2022-07-25 20:10:51+00:00,['1551661275415019520'],Thank God the #BBC has included two resident priests to interpret the debate for us. #BBCOurNextPM,thank god included two resident priest interpret debate,True,thank god resident priest interpret debate 
1.5516603262608097e+18,2022-07-25 20:07:04+00:00,['1551660326260809728'],Thank God the #BBC has included two resident priests to interpret the debate for us. #LeadershipContest,thank god included two resident priest interpret debate,True,thank god resident priest interpret debate 
1.5515275734018335e+18,2022-07-25 11:19:34+00:00,['1551527573401833473'],@LBC @mrjamesob Pub bore.,pub bore,True,pub bore 
1.550213584503939e+18,2022-07-21 20:18:14+00:00,['1550213584503939075'],@BleakTerrain8 @BBCJohnBeattie @trussliz Bit sad,bit sad,True,bit 
1.5501508192653476e+18,2022-07-21 16:08:50+00:00,['1550150819265347584'],The ‘adults in the room’ are the scariest people in politics - spiked https://t.co/O1cUV2dhi9,adult room scariest people politics spiked,True,adult room 
1.550146454014009e+18,2022-07-21 15:51:29+00:00,['1550146454014009346'],@NileGardiner Not quite Robert Peel.,quite robert peel,True,peel 
1.5501126673013596e+18,2022-07-21 13:37:14+00:00,['1550112667301359616'],Must be a parody account 👇 https://t.co/Hqr9qAzHdU,must parody account,True,parody 
1.5501049758454907e+18,2022-07-21 13:06:40+00:00,['1550104975845490689'],Woke activism has no place in the classroom - spiked https://t.co/d94K1xcDhu,woke activism place classroom spiked,True,woke activism place classroom 
1.5473091513820365e+18,2022-07-13 19:57:03+00:00,['1547309151382036483'],@Will_Tanner Britain always needs Thatcher.,britain always need thatcher,True,britain 
1.5457788209632625e+18,2022-07-09 14:36:04+00:00,['1545778820963262465'],"@campbellclaret Like Prescott when he punched a voter, you mean? You really are a complete imbecile.",like prescott punched voter mean really complete imbecile,True,prescott imbecile 
1.5400923929000018e+18,2022-06-23 22:00:14+00:00,['1540092392900001794'],@DouglasKMurray @spectator Good article. I suspect some of it’s to do with the Left’s desire to destroy the old and embrace the new.,good article suspect left desire destroy old embrace new,True,article suspect desire destroy embrace 
1.5393235266535424e+18,2022-06-21 19:05:02+00:00,['1539323526653542400'],The shameful silence on the plot against Brett Kavanaugh - spiked https://t.co/QCzxAKAzHd,shameful silence plot brett kavanaugh spiked,True,silence plot kavanaugh 
1.5393012522233364e+18,2022-06-21 17:36:32+00:00,['1539301252223336449'],@oflynnsocial @SpecCoffeeHouse Boris would have my sympathy if he hadn’t created the cost of living crisis in the first place. He’s given the RMT the excuse its leaders needed. Demanding a pay rise seems reasonable. He should outmanoeuvre them by seriously addressing the problem - i.e. cutting fuel tax.,boris would sympathy hadnt created cost living crisis first place given rmt excuse leader needed demanding pay rise seems reasonable outmanoeuvre seriously addressing problem cutting fuel tax,True,boris hadnt cost living crisis place excuse leader pay rise outmanoeuvre problem fuel tax 
1.5389113184927252e+18,2022-06-20 15:47:04+00:00,['1538911318492725248'],@montie @PaulEmbery Much of this inflationary spiral is caused by government interference - higher taxes and refusal to allow private investment in reliable energy sources.,much inflationary spiral caused government interference higher tax refusal allow private investment reliable energy source,True,spiral government interference tax refusal investment energy source 
1.5371850313615483e+18,2022-06-15 21:27:25+00:00,['1537185031361548288'],@brianmoore666 You’re right: before becoming signatories we had none of these rights. What a numpty! 😂,youre right becoming signatory none right numpty,True,youre right none right numpty 
1.537179116906041e+18,2022-06-15 21:03:55+00:00,['1537179116906041344'],We are right to rip up the Northern Ireland Protocol - spiked https://t.co/BGChiEfEhK,right rip northern ireland protocol spiked,True,rip ireland protocol 
1.5356169210470769e+18,2022-06-11 13:36:19+00:00,['1535616921047076865'],"@Gwenelope Good point. Can’t be for real, surely.",good point cant real surely,True,point 
1.535614370222416e+18,2022-06-11 13:26:10+00:00,['1535614370222415873'],@Gwenelope Del is toxic. Should be nowhere near a classroom.,del toxic nowhere near classroom,True,del toxic classroom 
1.5356138301554483e+18,2022-06-11 13:24:02+00:00,['1535613830155448320'],@ReallyNiceDerek @missgeog92 I suspect the kids will see through your narcissism eventually. Using pupils to massage your own ego - which you clearly are - is incredibly damaging. Self- centred colleagues like you really are toxic.,suspect kid see narcissism eventually using pupil massage ego clearly incredibly damaging self centred colleague like really toxic,True,kid narcissism massage colleague 
1.5350092960475546e+18,2022-06-09 21:21:49+00:00,['1535009296047554560'],@NileGardiner @DavidGHFrost He won’t do it. Man’s a coward. Very sad.,wont man coward sad,True,man coward sad 
1.5346052554255237e+18,2022-06-08 18:36:19+00:00,['1534605255425523712'],The mainstream media can’t even hide their anti-Boris bias anymore - spiked https://t.co/madAgkADwT,mainstream medium cant even hide antiboris bias anymore spiked,True,mainstream medium cant bias 
1.5335496570911048e+18,2022-06-05 20:41:44+00:00,['1533549657091104770'],@DavidJoBrexit It’s complete bollocks. Bloke’s full of shit!,complete bollock bloke full shit,True,bollock shit 
1.533044532316627e+18,2022-06-04 11:14:33+00:00,['1533044532316626944'],@emilyhewertson @somhairle_ That’s okay because it symbolises victimhood.,thats okay symbolises victimhood,True,victimhood 
1.5326890942199112e+18,2022-06-03 11:42:10+00:00,['1532689094219911169'],"Thank you, Laca | News | https://t.co/F0Gx7KqqHW https://t.co/uDY25JL6cY",thank laca news,True,thank laca news 
1.5323974792489288e+18,2022-06-02 16:23:24+00:00,['1532397479248928768'],"@frank_molyneux2 @Obi1_Shinobi @JonnElledge @timfarron No, but if you don’t like it here, despise our history and everything we stand for, why would you stay? To live somewhere, to belong, you must feel a sense of belonging and deep respect for our shared way of life. Anyone can feel it. You don’t. So clearly you shouldn’t stay.",dont like despise history everything stand would stay live somewhere belong must feel sense belonging deep respect shared way life anyone feel dont clearly shouldnt stay,True,dont history everything stand sense respect way life anyone feel stay 
1.5323965967590769e+18,2022-06-02 16:19:53+00:00,['1532396596759076865'],@Obi1_Shinobi @JonnElledge @timfarron Absolutely,absolutely,True,
1.532396359034323e+18,2022-06-02 16:18:57+00:00,['1532396359034322946'],"@JonnElledge @SP_Duckworth @timfarron If you hate it here so much, why don’t you emigrate, and don’t forget to take the others who hate it here with you. We love being British! God save the Queen!",hate much dont emigrate dont forget take others hate love british god save queen,True,hate dont emigrate dont take 
1.532272672394068e+18,2022-06-02 08:07:28+00:00,['1532272672394067969'],Parents are still being treated like terrorists - spiked https://t.co/eHsudW1zm0,parent still treated like terrorist spiked,True,parent terrorist 
1.531699775829168e+18,2022-05-31 18:10:58+00:00,['1531699775829168131'],@PanCommunist It’s like finding out that the demogorgon’s still alive. 😂😂😂,like finding demogorgon still alive,True,demogorgon 
1.527992777300226e+18,2022-05-21 12:40:41+00:00,['1527992777300226049'],@NileGardiner @CamillaTominey I agree. They’re modern-day fascists.,agree theyre modernday fascist,True,theyre modernday fascist 
1.5232510936181432e+18,2022-05-08 10:38:56+00:00,['1523251093618143232'],@RCharlton1966 Agreed. A period of long-overdue silence would be welcomed.,agreed period longoverdue silence would welcomed,True,period silence 
1.5232290417082655e+18,2022-05-08 09:11:18+00:00,['1523229041708265473'],@RCharlton1966 A woman who turned a blind eye to Saville’s abuse. And still pretends to be holier-than-thou.,woman turned blind eye savilles abuse still pretend holierthanthou,True,woman eye holierthanthou 
1.522596435702784e+18,2022-05-06 15:17:33+00:00,['1522596435702784001'],We’ve surrendered by refusing to hide in fear at home. Strange definition. https://t.co/Zz5P5nzGn9,weve surrendered refusing hide fear home strange definition,True,weve hide fear home strange definition 
1.5219367221493965e+18,2022-05-04 19:36:05+00:00,['1521936722149396489'],@tombennett71 In a nutshell: progressivism,nutshell progressivism,True,progressivism 
1.5190432503630152e+18,2022-04-26 19:58:28+00:00,['1519043250363015170'],@SadiqKhan You reckless fool.,reckless fool,True,fool 
1.5179011652284334e+18,2022-04-23 16:20:13+00:00,['1517901165228433408'],@TiceRichard Disgrace.,disgrace,True,disgrace 
1.5178907994884137e+18,2022-04-23 15:39:02+00:00,['1517890799488413696'],@MayorofLondon Why can’t you just concentrate on England today? You’re a liar! You hate England and you hate Britain.,cant concentrate england today youre liar hate england hate britain,True,concentrate england today hate england hate britain 
