id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5651049680000655e+18,2022-08-31 22:31:17+00:00,['1565104968000065536'],"@spursdab He doesn’t deserve to, unfortunately.", he doesn’t deserve to unfortunately,deserve
1.5650849503822193e+18,2022-08-31 21:11:44+00:00,['1565084950382219264'],@Chivers67 Yeah agree with all that. Son being so off the pace is really hurting us. He’s just not firing on any cylinders. We also missed Bentancur a lot., yeah agree with all that son being so off the pace is really hurting us he’s just not firing on any cylinders we also missed bentancur a lot,yeah pace cylinder
1.5650786968133345e+18,2022-08-31 20:46:53+00:00,['1565078696813334530'],Good away point. #COYS,good away point ,point
1.5650642149846548e+18,2022-08-31 19:49:20+00:00,['1565064214984654849'],Son struggling still. Richarlison is bound to get on. #COYS,son struggling still richarlison is bound to get on ,richarlison
1.5650476799981076e+18,2022-08-31 18:43:38+00:00,['1565047679998107649'],@seerutkchawla @pablonicus He won’t shag you mate.,  he won’t shag you mate,shag
1.5650239588643717e+18,2022-08-31 17:09:23+00:00,['1565023958864371718'],@EmmaKennedy @TeddyzuluZA Because he’s the opposite of pragmatic.,  because he’s the opposite of pragmatic,opposite
1.5649955241676145e+18,2022-08-31 15:16:23+00:00,['1564995524167614466'],@Schmessi @joemama874 @danrossiter7 @USMNT_Thoughts They’re better players in the Prem. I also don’t care as I want Chelsea to do badly!,    they’re better players in the prem i also don’t care as i want chelsea to do badly,player prem care chelsea
1.564919212107354e+18,2022-08-31 10:13:09+00:00,['1564919212107354113'],"@CDEccleshare @LlorisFC On the pitch he’s had ups downs but it is clearly a sign of quality that he’s been with us for ten years. The main gripe I have is that he remained our captain even after being convicted of drink driving, at more than double the limit, only 4 years ago. Should’ve stepped down.",  on the pitch he’s had ups downs but it is clearly a sign of quality that he’s been with us for ten years the main gripe i have is that he remained our captain even after being convicted of drink driving at more than double the limit only years ago should’ve stepped down,pitch sign quality year gripe captain drink limit year
1.5647381670261146e+18,2022-08-30 22:13:45+00:00,['1564738167026114560'],@calvinrobinson @thecoastguy ‘They’? You’re a Tory!,  they you’re a tory,tory
1.5647340211369574e+18,2022-08-30 21:57:16+00:00,['1564734021136957441'],"@HLTCO Get his frustration but come on, you’re the main man. No need to do this in front of the cameras. At the post match chat in the dressing room yeah but jeez.", get his frustration but come on you’re the main man no need to do this in front of the cameras at the post match chat in the dressing room yeah but jeez,frustration need front camera post match chat dressing room yeah jeez
1.5647288015353364e+18,2022-08-30 21:36:32+00:00,['1564728801535336449'],@swspurs @darrensuperspur @cosmicdirtbag81 @spursmaca @cyberistia Also blocked from him for disagreeing with him. Sad times 😂,     also blocked from him for disagreeing with him sad times ,time
1.5647286764570132e+18,2022-08-30 21:36:02+00:00,['1564728676457013251'],@swspurs @cyberistia Yeah me too. If I remember rightly he’s a 🛎,  yeah me too if i remember rightly he’s a ,yeah
1.564723630910718e+18,2022-08-30 21:15:59+00:00,['1564723630910717953'],@FATGcoysTHFC @Craig_Pankhurst Doesn’t feel like him making the signings. Do they have a DoF?,  doesn’t feel like him making the signings do they have a dof,feel signing
1.5647235073800806e+18,2022-08-30 21:15:29+00:00,['1564723507380080646'],@Schmessi @joemama874 @danrossiter7 @USMNT_Thoughts It’s one game mate; one swallow does not make a summer.,    it’s one game mate one swallow does not make a summer,game mate swallow summer
1.5647230516731412e+18,2022-08-30 21:13:41+00:00,['1564723051673141253'],@FATGcoysTHFC @Craig_Pankhurst They got rid of all their strikers!,  they got rid of all their strikers,striker
1.5647201325926564e+18,2022-08-30 21:02:05+00:00,['1564720132592656389'],@FATGcoysTHFC @Craig_Pankhurst It’s hilarious innit!,  it’s hilarious innit,innit
1.5647200611342991e+18,2022-08-30 21:01:48+00:00,['1564720061134299138'],RIP Gorbachev,rip gorbachev,gorbachev
1.5647186439210107e+18,2022-08-30 20:56:10+00:00,['1564718643921010689'],"@Craig_Pankhurst Chelsea are bound to come in with a big bid after tonight, you’d imagine.", chelsea are bound to come in with a big bid after tonight you’d imagine,chelsea tonight imagine
1.564716434000953e+18,2022-08-30 20:47:23+00:00,['1564716434000953346'],@CryingSon Good for his mentality. Help him deal with disappointment 😂, good for his mentality help him deal with disappointment ,mentality disappointment
1.5647085148152504e+18,2022-08-30 20:15:55+00:00,['1564708514815250432'],"@JerseySpur5 Nobody should be gutted. It doesn’t weaken our squad one iota. It’s sad that he never pushed on and has had to move to play football, but he, ultimately, isn’t good enough for us now.", nobody should be gutted it doesn’t weaken our squad one iota it’s sad that he never pushed on and has had to move to play football but he ultimately isn’t good enough for us now,nobody iota football enough
1.5647071183593882e+18,2022-08-30 20:10:22+00:00,['1564707118359388161'],@sampdoria @seanspur @SpursOfficial Feel like Italy will suit him as a CM. Good luck Harry 👏,   feel like italy will suit him as a cm good luck harry ,italy luck harry
1.564706764834087e+18,2022-08-30 20:08:58+00:00,['1564706764834086914'],@THSpursMad @adamineden @premierleague @SkySportsPL Follow back mate 👍,    follow back mate ,mate
1.564701382749442e+18,2022-08-30 19:47:35+00:00,['1564701382749442049'],Annoying that we got the Chelsea team who were up for it and wanted to win. They’ve were crap against Leeds and have been poor v Soton tonight. At least we got a draw I suppose! #COYS,annoying that we got the chelsea team who were up for it and wanted to win they’ve were crap against leeds and have been poor v soton tonight at least we got a draw i suppose ,chelsea team leeds soton tonight draw
1.564693173930234e+18,2022-08-30 19:14:57+00:00,['1564693173930233859'],@jonnorris12 @Kiiitch He has to add you to his network then can transfer the ticket over. Get him to give you his login details and you can do it?,  he has to add you to his network then can transfer the ticket over get him to give you his login details and you can do it,network ticket login detail
1.5646802042403717e+18,2022-08-30 18:23:25+00:00,['1564680204240371713'],@jonnorris12 CRN = Client Reference Number. That is your membership number., crn  client reference number that is your membership number,client reference number membership number
1.5646746625708032e+18,2022-08-30 18:01:24+00:00,['1564674662570803203'],@joemama874 @danrossiter7 @Schmessi @USMNT_Thoughts Try harder in training or do something when he gets on the pitch? It’s tough but the fault doesn’t lie with Tuchel playing him just because US fans want him to!,    try harder in training or do something when he gets on the pitch it’s tough but the fault doesn’t lie with tuchel playing him just because us fans want him to,harder training something pitch fault
1.5646744402476114e+18,2022-08-30 18:00:31+00:00,['1564674440247611397'],"@joemama874 @danrossiter7 @Schmessi @USMNT_Thoughts The original tweet was saying Tuchel was a terrible manager. That’s incorrect. Again, Chelsea and Tuchel have bigger priorities than the chances of the USA at the World Cup. His contract is until 2024 so he isn’t going anywhere. Tuchel says he needs more players not less.",    the original tweet was saying tuchel was a terrible manager that’s incorrect again chelsea and tuchel have bigger priorities than the chances of the usa at the world cup his contract is until so he isn’t going anywhere tuchel says he needs more players not less,tweet tuchel manager incorrect chelsea tuchel priority chance world contract player
1.5646738508177736e+18,2022-08-30 17:58:10+00:00,['1564673850817773568'],"@THSpursMad @adamineden @premierleague @SkySportsPL The 9 nil is definitely partly on him, he’s the manager. But yeah, he presumed there was more respect for him or he was valued more highly. Apparently not!",    the nil is definitely partly on him he’s the manager but yeah he presumed there was more respect for him or he was valued more highly apparently not,manager yeah respect
1.5646690946573926e+18,2022-08-30 17:39:16+00:00,['1564669094657392641'],@joemama874 @danrossiter7 @Schmessi @USMNT_Thoughts When? And this isn’t how the majority of managers/fans decide on whether a player is playing well or not. He clearly isn’t impressing in training or when he is subbed on. Neither Tuchel or Chelsea fans care about the USA and their World Cup chances.,    when and this isn’t how the majority of managersfans decide on whether a player is playing well or not he clearly isn’t impressing in training or when he is subbed on neither tuchel or chelsea fans care about the usa and their world cup chances,majority managersfans player training tuchel chelsea world chance
1.5646680698548142e+18,2022-08-30 17:35:12+00:00,['1564668069854814208'],@THSpursMad @adamineden @premierleague @SkySportsPL I don’t know many clubs that announce the new manager at exactly the same time as a departure. Barely happens. He is the manager has called out his players and squad on a few occasions after a handful of games. He should take responsibility. He played with fire and got burnt.,    i don’t know many clubs that announce the new manager at exactly the same time as a departure barely happens he is the manager has called out his players and squad on a few occasions after a handful of games he should take responsibility he played with fire and got burnt,club manager time departure manager player squad occasion handful game responsibility fire burnt
1.564658760370606e+18,2022-08-30 16:58:13+00:00,['1564658760370606081'],@THSpursMad @adamineden @premierleague @SkySportsPL That money will be spent on wages and bonuses and numerous other things before transfers though. For AFCB sacking Parker this early on makes sense if it means they can get someone of a similar level in. If it means they can get Dyche then they will have improved!,    that money will be spent on wages and bonuses and numerous other things before transfers though for afcb sacking parker this early on makes sense if it means they can get someone of a similar level in if it means they can get dyche then they will have improved,money wage bonus thing transfer afcb parker sense someone level
1.5646527086316462e+18,2022-08-30 16:34:10+00:00,['1564652708631646211'],@THSpursMad @adamineden @premierleague @SkySportsPL Wasn’t the only time he’d gone public about the squad. This article was pointed out to me by an AFCB fan. https://t.co/Lu9nbsvEQI,    wasn’t the only time he’d gone public about the squad this article was pointed out to me by an afcb fan ,time squad article
1.564646413983748e+18,2022-08-30 16:09:09+00:00,['1564646413983748097'],@THSpursMad @adamineden @premierleague @SkySportsPL Not sure you can compare the Burnley sacking to the Bournemouth one. Dyche is a lot better than Parker and Burnley were in a worse position than Bournemouth.,    not sure you can compare the burnley sacking to the bournemouth one dyche is a lot better than parker and burnley were in a worse position than bournemouth,burnley bournemouth dyche parker burnley position bournemouth
1.564639407088468e+18,2022-08-30 15:41:18+00:00,['1564639407088467974'],@harvey_jm27 Not really the way to go about it. He showed his inexperience to an extent., not really the way to go about it he showed his inexperience to an extent,inexperience extent
1.5646262222771855e+18,2022-08-30 14:48:55+00:00,['1564626222277185542'],@harvey_jm27 And bad mouthing his entire squad!, and bad mouthing his entire squad,squad
1.5645901013127987e+18,2022-08-30 12:25:23+00:00,['1564590101312798720'],"@jake_newell @amitk_31 @SpursOfficial And all your mates support United, Chelsea and Arsenal 😭",   and all your mates support united chelsea and arsenal ,mate chelsea
1.5645756174709432e+18,2022-08-30 11:27:50+00:00,['1564575617470943237'],"@DigitalVC2022 @amitk_31 @SpursOfficial You’re also going back 70 years so it’s irrelevant as football has changed so much just financially, as you even said yourself. Tottenham aren’t a big club in the modern era as we don’t win anything.",   you’re also going back years so it’s irrelevant as football has changed so much just financially as you even said yourself tottenham aren’t a big club in the modern era as we don’t win anything,year football club anything
1.5645753876314683e+18,2022-08-30 11:26:55+00:00,['1564575387631468546'],"@DigitalVC2022 @amitk_31 @SpursOfficial I thought as much. You’ve been spoilt. You’re talking to a mid30s fan who has essentially experienced zero glory. Be happy that you got to see all that quality, it must’ve been easy to support us during that time. Most of us have it harder as Tottenham fans than you have. Be nice",   i thought as much you’ve been spoilt you’re talking to a mids fan who has essentially experienced zero glory be happy that you got to see all that quality it must’ve been easy to support us during that time most of us have it harder as tottenham fans than you have be nice,mids glory quality time tottenham
1.564571415537455e+18,2022-08-30 11:11:08+00:00,['1564571415537455107'],@spursdab No social media., no social media,medium
1.5645705702971187e+18,2022-08-30 11:07:46+00:00,['1564570570297118720'],"@rebekkarnold @LlorisFC I presume they’ve worked out they make more money by selling rights to different companies, creating competition that drives up the price they can sell for.",  i presume they’ve worked out they make more money by selling rights to different companies creating competition that drives up the price they can sell for,money right company competition price
1.5645701223160914e+18,2022-08-30 11:06:00+00:00,['1564570122316091398'],"@DigitalVC2022 @amitk_31 @SpursOfficial You said about breaking our transfer record. But now you’re saying prices are inflated due to ‘global football money’, implying it is easier to break your transfer record? I’ve shown you THFC spend a lot of money on players. You trying to talk about ‘thought level’ is ironic!",   you said about breaking our transfer record but now you’re saying prices are inflated due to global football money implying it is easier to break your transfer record i’ve shown you thfc spend a lot of money on players you trying to talk about thought level is ironic,transfer record price football money transfer record money player thought level
1.5645688408638996e+18,2022-08-30 11:00:54+00:00,['1564568840863899651'],"@DigitalVC2022 @amitk_31 @SpursOfficial ‘You are an imbecile’, people in glass houses, mate. He came to Tottenham and stayed one season. Name 5 other of the ‘very best players’ we have signed if it is something we always used to do ‘when we were a big club’. Quick question, if you don’t mind: how old are you?",   you are an imbecile people in glass houses mate he came to tottenham and stayed one season name other of the very best players we have signed if it is something we always used to do when we were a big club quick question if you don’t mind how old are you,people glass house season name player something club question
1.5645667990263562e+18,2022-08-30 10:52:47+00:00,['1564566799026356228'],Parker gambled and lost. https://t.co/Lu9nbsvEQI,parker gambled and lost ,parker
1.5645666303440568e+18,2022-08-30 10:52:07+00:00,['1564566630344056832'],@_LiamGrace Cheers for the detail of it all. So he essentially tried to get some transfer activity by saying how bad his squad was and the board disagreed with him? This is why it’s good to follow supporters of other teams!, cheers for the detail of it all so he essentially tried to get some transfer activity by saying how bad his squad was and the board disagreed with him this is why it’s good to follow supporters of other teams,cheer detail transfer activity squad board good supporter team
1.56456597502609e+18,2022-08-30 10:49:31+00:00,['1564565975026089984'],@DigitalVC2022 @amitk_31 @SpursOfficial Here are our top signings and the years bought. 3 of the top 12 signings were in the summer! https://t.co/ZC0nCDQlZV,   here are our top signings and the years bought of the top signings were in the summer ,signing year signing summer
